"","subject","block","trial","card_left","card_right","ch_card","ch_key","reward","prob1","prob2","prob3","prob4","rt","reward_oneback","unch_card","reoffer_ch","reoffer_unch","stay_key","stay_card","stay_unch_card","prob_ch","prob_unch","accuracy","delta_exp_value","prob_left","prob_right","better_loc","prev_loc_better","bonus","number_inattention","instructions_mistakes","exclude_trial_omission","exclude_key_rep","exclude_inattention"
"7560",42,"2","31",2,4,2,"0","1",0.37934023,0.55610902,0.252707012,0.523782927,1902,"1",4,FALSE,TRUE,FALSE,FALSE,FALSE,0.55610902,0.523782927,1,0.032326093,0.55610902,0.523782927,0,0,0.0025,0,2,FALSE,FALSE,FALSE
"7561",42,"2","32",2,1,2,"0","0",0.422537053,0.542712218,0.240813444,0.467327472,1234,"1",1,TRUE,FALSE,TRUE,TRUE,FALSE,0.542712218,0.422537053,1,0.120175165,0.542712218,0.422537053,0,1,0,0,2,FALSE,FALSE,FALSE
"7562",42,"2","33",1,2,2,"1","0",0.42854826,0.558499434,0.31536487,0.456414917,878,"0",1,TRUE,TRUE,FALSE,TRUE,FALSE,0.558499434,0.42854826,1,0.129951174,0.42854826,0.558499434,1,0,0,0,2,FALSE,FALSE,FALSE
"7563",42,"2","34",4,2,4,"0","0",0.414645187,0.630558855,0.238292789,0.399816399,1218,"0",2,TRUE,FALSE,FALSE,FALSE,FALSE,0.399816399,0.630558855,0,0.230742456,0.399816399,0.630558855,1,1,0,0,2,FALSE,FALSE,FALSE
"7564",42,"2","35",4,2,2,"1","1",0.411459023,0.630067304,0.158989637,0.404586093,1015,"0",4,TRUE,TRUE,FALSE,FALSE,TRUE,0.630067304,0.404586093,1,0.225481211,0.404586093,0.630067304,1,0,0.0025,0,2,FALSE,FALSE,FALSE
"7565",42,"2","36",4,1,1,"1","1",0.357681821,0.633714377,0.160086403,0.419517324,1768,"1",4,FALSE,TRUE,TRUE,FALSE,FALSE,0.357681821,0.419517324,0,0.061835503,0.419517324,0.357681821,0,0,0.0025,0,2,FALSE,FALSE,FALSE
"7566",42,"2","37",4,3,4,"0","0",0.319182052,0.66237771,0.157452045,0.426407739,1249,"1",3,FALSE,TRUE,FALSE,FALSE,TRUE,0.426407739,0.157452045,1,0.268955694,0.426407739,0.157452045,0,0,0,0,2,FALSE,FALSE,FALSE
"7567",42,"2","38",4,2,4,"0","1",0.271389827,0.642321058,0.176706854,0.408329963,1305,"0",2,TRUE,FALSE,TRUE,TRUE,FALSE,0.408329963,0.642321058,0,0.233991095,0.408329963,0.642321058,1,0,0.0025,0,2,FALSE,FALSE,FALSE
"7568",42,"2","39",1,4,1,"0","0",0.331717046,0.598826994,0.163972711,0.442421569,1322,"1",4,TRUE,FALSE,TRUE,FALSE,FALSE,0.331717046,0.442421569,0,0.110704523,0.331717046,0.442421569,1,0,0,0,2,FALSE,FALSE,FALSE
"7569",42,"2","40",4,2,4,"0","1",0.337330719,0.537534203,0.156086284,0.439231949,1967,"0",2,FALSE,TRUE,TRUE,FALSE,TRUE,0.439231949,0.537534203,0,0.098302254,0.439231949,0.537534203,1,0,0.0025,0,2,FALSE,FALSE,FALSE
"7570",42,"2","41",2,3,3,"1","0",0.360532922,0.541353187,0.15,0.422045599,1106,"1",2,FALSE,TRUE,FALSE,FALSE,FALSE,0.15,0.541353187,0,0.391353187,0.541353187,0.15,0,1,0,0,2,FALSE,FALSE,FALSE
"7571",42,"2","42",2,1,2,"0","0",0.40079545,0.565797459,0.15,0.398831425,618,"0",1,FALSE,TRUE,FALSE,FALSE,TRUE,0.565797459,0.40079545,1,0.165002009,0.565797459,0.40079545,0,0,0,0,2,FALSE,FALSE,FALSE
"7572",42,"2","43",2,3,2,"0","0",0.4120548,0.625624932,0.15,0.445303813,893,"0",3,TRUE,FALSE,TRUE,TRUE,FALSE,0.625624932,0.15,1,0.475624932,0.625624932,0.15,0,1,0,0,2,FALSE,FALSE,FALSE
"7573",42,"2","44",2,3,3,"1","0",0.419174746,0.673666597,0.15,0.442015842,1178,"0",2,TRUE,TRUE,FALSE,FALSE,TRUE,0.15,0.673666597,0,0.523666597,0.673666597,0.15,0,1,0,0,2,FALSE,FALSE,FALSE
"7574",42,"2","45",2,4,4,"1","0",0.49439884,0.709709244,0.15,0.391095483,1181,"0",2,FALSE,TRUE,TRUE,FALSE,FALSE,0.391095483,0.709709244,0,0.318613761,0.709709244,0.391095483,0,0,0,0,2,FALSE,FALSE,FALSE
"7575",42,"2","46",4,2,2,"1","1",0.445138221,0.732720996,0.15,0.39784058,2081,"0",4,TRUE,TRUE,TRUE,FALSE,TRUE,0.732720996,0.39784058,1,0.334880416,0.39784058,0.732720996,1,1,0.0025,0,2,FALSE,FALSE,FALSE
"7576",42,"2","47",3,4,3,"0","0",0.462633019,0.63950116,0.163664995,0.324718947,1102,"1",4,FALSE,TRUE,FALSE,FALSE,FALSE,0.163664995,0.324718947,0,0.161053952,0.163664995,0.324718947,1,1,0,0,2,FALSE,FALSE,FALSE
"7577",42,"2","48",1,2,2,"1","1",0.472754153,0.653624258,0.191478745,0.306483515,1015,"0",1,FALSE,FALSE,FALSE,FALSE,FALSE,0.653624258,0.472754153,1,0.180870105,0.472754153,0.653624258,1,0,0.0025,0,2,FALSE,FALSE,FALSE
"7578",42,"2","49",4,3,3,"1","0",0.446989894,0.59332484,0.179692284,0.337784885,1326,"1",4,FALSE,FALSE,TRUE,FALSE,FALSE,0.179692284,0.337784885,0,0.158092601,0.337784885,0.179692284,0,0,0,0,2,FALSE,FALSE,FALSE
"7579",42,"2","50",4,2,4,"0","0",0.450821354,0.584050675,0.15,0.36036193,1218,"0",2,FALSE,TRUE,FALSE,FALSE,TRUE,0.36036193,0.584050675,0,0.223688745,0.36036193,0.584050675,1,1,0,0,2,FALSE,FALSE,FALSE
"7580",42,"3","1",2,4,4,"1","0",0.157020842,0.619709433,0.455624574,0.57748884,830,"0",2,TRUE,TRUE,FALSE,TRUE,FALSE,0.57748884,0.619709433,0,0.042220593,0.619709433,0.57748884,0,1,0,0,2,FALSE,FALSE,FALSE
"7581",42,"3","2",1,2,1,"0","0",0.15,0.638847416,0.447060403,0.547476684,1682,"0",2,FALSE,TRUE,FALSE,FALSE,FALSE,0.15,0.638847416,0,0.488847416,0.15,0.638847416,1,1,0,0,2,FALSE,FALSE,FALSE
"7582",42,"3","3",3,1,3,"0","0",0.15,0.673558252,0.464653849,0.564055839,836,"0",1,TRUE,FALSE,TRUE,FALSE,FALSE,0.464653849,0.15,1,0.314653849,0.464653849,0.15,0,1,0,0,2,FALSE,FALSE,FALSE
"7583",42,"3","4",2,4,4,"1","1",0.156040006,0.650024264,0.468050463,0.533591457,797,"0",2,FALSE,FALSE,FALSE,FALSE,FALSE,0.533591457,0.650024264,0,0.116432807,0.650024264,0.533591457,0,1,0.0025,0,2,FALSE,FALSE,FALSE
"7584",42,"3","5",3,4,4,"1","1",0.15,0.609580707,0.479689254,0.548975462,646,"1",3,TRUE,FALSE,TRUE,TRUE,FALSE,0.548975462,0.479689254,1,0.069286208,0.479689254,0.548975462,1,1,0.0025,0,2,FALSE,FALSE,FALSE
"7585",42,"3","6",3,1,1,"1","0",0.15,0.643928684,0.489298433,0.530164744,1582,"1",3,FALSE,TRUE,TRUE,FALSE,FALSE,0.15,0.489298433,0,0.339298433,0.489298433,0.15,0,0,0,0,2,FALSE,FALSE,FALSE
"7586",42,"3","7",1,3,3,"1","0",0.15,0.632410914,0.49896292,0.449644452,886,"0",1,TRUE,TRUE,TRUE,FALSE,TRUE,0.49896292,0.15,1,0.34896292,0.15,0.49896292,1,1,0,0,2,FALSE,FALSE,FALSE
"7587",42,"3","8",2,3,2,"0","1",0.15,0.660272086,0.503229792,0.400668363,1763,"0",3,TRUE,FALSE,FALSE,FALSE,FALSE,0.660272086,0.503229792,1,0.157042294,0.660272086,0.503229792,0,0,0.0025,0,2,FALSE,FALSE,FALSE
"7588",42,"3","9",2,1,2,"0","1",0.15,0.654805088,0.426905337,0.363860908,1650,"1",1,TRUE,FALSE,TRUE,TRUE,FALSE,0.654805088,0.15,1,0.504805088,0.654805088,0.15,0,1,0.0025,0,2,FALSE,FALSE,FALSE
"7589",42,"3","10",1,3,1,"0","1",0.195488406,0.654415047,0.43950215,0.384457003,1994,"1",3,FALSE,TRUE,TRUE,FALSE,TRUE,0.195488406,0.43950215,0,0.244013744,0.195488406,0.43950215,1,0,0.0025,0,2,FALSE,FALSE,FALSE
"7590",42,"3","11",4,1,4,"0","1",0.238761738,0.651459173,0.424029653,0.381435283,1322,"1",1,TRUE,FALSE,TRUE,FALSE,FALSE,0.381435283,0.238761738,1,0.142673545,0.381435283,0.238761738,0,1,0.0025,0,2,FALSE,FALSE,FALSE
"7591",42,"3","12",4,1,4,"0","0",0.208685625,0.622871469,0.373946687,0.395809752,1096,"1",1,TRUE,TRUE,TRUE,TRUE,FALSE,0.395809752,0.208685625,1,0.187124127,0.395809752,0.208685625,0,1,0,0,2,FALSE,FALSE,FALSE
"7592",42,"3","13",2,1,1,"1","0",0.176161325,0.621873043,0.309792793,0.418116153,831,"0",2,FALSE,TRUE,FALSE,FALSE,TRUE,0.176161325,0.621873043,0,0.445711718,0.621873043,0.176161325,0,1,0,0,2,FALSE,FALSE,FALSE
"7593",42,"3","14",2,4,2,"0","0",0.189415947,0.64873017,0.299386806,0.444540894,731,"0",4,FALSE,TRUE,FALSE,FALSE,TRUE,0.64873017,0.444540894,1,0.204189276,0.64873017,0.444540894,0,0,0,0,2,FALSE,FALSE,FALSE
"7594",42,"3","15",1,4,4,"1","0",0.179116023,0.614258789,0.330861332,0.461018357,1283,"0",1,FALSE,TRUE,FALSE,FALSE,TRUE,0.461018357,0.179116023,1,0.281902334,0.179116023,0.461018357,1,0,0,0,2,FALSE,FALSE,FALSE
"7595",42,"3","16",3,2,2,"1","1",0.1990778,0.624416768,0.390680702,0.499538162,1117,"0",3,FALSE,FALSE,TRUE,FALSE,FALSE,0.624416768,0.390680702,1,0.233736066,0.390680702,0.624416768,1,1,0.0025,0,2,FALSE,FALSE,FALSE
"7596",42,"3","17",1,4,1,"0","0",0.15,0.584623601,0.368970152,0.501779212,1213,"1",4,FALSE,FALSE,FALSE,FALSE,FALSE,0.15,0.501779212,0,0.351779212,0.15,0.501779212,1,1,0,0,2,FALSE,FALSE,FALSE
"7597",42,"3","18",4,2,2,"1","0",0.154505329,0.549768795,0.364360177,0.444644815,773,"0",4,FALSE,TRUE,FALSE,FALSE,FALSE,0.549768795,0.444644815,1,0.10512398,0.444644815,0.549768795,1,0,0,0,2,FALSE,FALSE,FALSE
"7598",42,"3","19",4,3,3,"1","0",0.20971304,0.501743755,0.30563429,0.41071651,1128,"0",4,FALSE,TRUE,TRUE,FALSE,FALSE,0.30563429,0.41071651,0,0.10508222,0.41071651,0.30563429,0,0,0,0,2,FALSE,FALSE,FALSE
"7599",42,"3","20",2,1,1,"1","1",0.248624145,0.463638119,0.304244594,0.412544239,1737,"0",2,FALSE,FALSE,TRUE,FALSE,FALSE,0.248624145,0.463638119,0,0.215013974,0.463638119,0.248624145,0,0,0.0025,0,2,FALSE,FALSE,FALSE
"7600",42,"3","21",4,3,4,"0","0",0.243429274,0.572912292,0.231771321,0.404462135,1111,"1",3,FALSE,FALSE,FALSE,FALSE,FALSE,0.404462135,0.231771321,1,0.172690814,0.404462135,0.231771321,0,0,0,0,2,FALSE,FALSE,FALSE
"7601",42,"3","22",1,3,3,"1","1",0.222942467,0.521565163,0.189074154,0.394042659,1095,"0",1,FALSE,TRUE,FALSE,FALSE,TRUE,0.189074154,0.222942467,0,0.033868313,0.222942467,0.189074154,0,1,0.0025,0,2,FALSE,FALSE,FALSE
"7602",42,"3","23",2,4,2,"0","1",0.25854102,0.483212291,0.232423255,0.427578923,1154,"1",4,FALSE,FALSE,FALSE,FALSE,FALSE,0.483212291,0.427578923,1,0.055633368,0.483212291,0.427578923,0,0,0.0025,0,2,FALSE,FALSE,FALSE
"7603",42,"3","24",2,4,2,"0","0",0.32771788,0.416664343,0.167898662,0.414173854,846,"1",4,TRUE,TRUE,TRUE,TRUE,FALSE,0.416664343,0.414173854,1,0.00249048899999998,0.416664343,0.414173854,0,1,0,0,2,FALSE,FALSE,FALSE
"7604",42,"3","25",4,1,1,"1","0",0.346910101,0.406414638,0.223806442,0.432006777,919,"0",4,FALSE,TRUE,FALSE,FALSE,FALSE,0.346910101,0.432006777,0,0.085096676,0.432006777,0.346910101,0,1,0,0,2,FALSE,FALSE,FALSE
"7605",42,"3","26",2,3,2,"0","1",0.363247772,0.424988911,0.15,0.409534504,658,"0",3,FALSE,FALSE,FALSE,FALSE,FALSE,0.424988911,0.15,1,0.274988911,0.424988911,0.15,0,0,0.0025,0,2,FALSE,FALSE,FALSE
"7606",42,"3","27",1,3,3,"1","0",0.412600622,0.423891952,0.160403157,0.383596933,767,"1",1,FALSE,TRUE,FALSE,FALSE,TRUE,0.160403157,0.412600622,0,0.252197465,0.412600622,0.160403157,0,1,0,0,2,FALSE,FALSE,FALSE
"7607",42,"3","28",3,2,2,"1","1",0.394723848,0.477917326,0.15,0.366896641,714,"0",3,TRUE,FALSE,TRUE,FALSE,FALSE,0.477917326,0.15,1,0.327917326,0.15,0.477917326,1,1,0.0025,0,2,FALSE,FALSE,FALSE
"7608",42,"3","29",2,4,2,"0","1",0.379588708,0.499917072,0.15,0.455084108,640,"1",4,TRUE,FALSE,FALSE,TRUE,FALSE,0.499917072,0.455084108,1,0.044832964,0.499917072,0.455084108,0,0,0.0025,0,2,FALSE,FALSE,FALSE
"7609",42,"3","30",4,2,2,"1","1",0.39092306,0.527574737,0.199845574,0.475709276,1348,"1",4,TRUE,TRUE,FALSE,TRUE,FALSE,0.527574737,0.475709276,1,0.051865461,0.475709276,0.527574737,1,0,0.0025,0,2,FALSE,FALSE,FALSE
"7610",42,"3","31",4,2,2,"1","1",0.37934023,0.55610902,0.252707012,0.523782927,648,"1",4,TRUE,TRUE,TRUE,TRUE,FALSE,0.55610902,0.523782927,1,0.032326093,0.523782927,0.55610902,1,1,0.0025,0,2,FALSE,FALSE,FALSE
"7611",42,"3","32",1,4,1,"0","1",0.422537053,0.542712218,0.240813444,0.467327472,551,"1",4,FALSE,TRUE,FALSE,FALSE,FALSE,0.422537053,0.467327472,0,0.044790419,0.422537053,0.467327472,1,1,0.0025,0,2,FALSE,FALSE,FALSE
"7612",42,"3","33",4,3,4,"0","0",0.42854826,0.558499434,0.31536487,0.456414917,518,"1",3,FALSE,TRUE,TRUE,FALSE,TRUE,0.456414917,0.31536487,1,0.141050047,0.456414917,0.31536487,0,1,0,0,2,FALSE,FALSE,FALSE
"7613",42,"3","34",3,2,2,"1","1",0.414645187,0.630558855,0.238292789,0.399816399,892,"0",3,FALSE,TRUE,FALSE,FALSE,FALSE,0.630558855,0.238292789,1,0.392266066,0.238292789,0.630558855,1,0,0.0025,0,2,FALSE,FALSE,FALSE
"7614",42,"3","35",2,1,1,"1","0",0.411459023,0.630067304,0.158989637,0.404586093,853,"1",2,TRUE,FALSE,TRUE,FALSE,FALSE,0.411459023,0.630067304,0,0.218608281,0.630067304,0.411459023,0,0,0,0,2,FALSE,FALSE,FALSE
"7615",42,"3","36",1,3,3,"1","0",0.357681821,0.633714377,0.160086403,0.419517324,1400,"0",1,TRUE,FALSE,TRUE,FALSE,FALSE,0.160086403,0.357681821,0,0.197595418,0.357681821,0.160086403,0,0,0,0,2,FALSE,FALSE,FALSE
"7616",42,"3","37",1,4,1,"0","0",0.319182052,0.66237771,0.157452045,0.426407739,1509,"0",4,FALSE,TRUE,FALSE,FALSE,TRUE,0.319182052,0.426407739,0,0.107225687,0.319182052,0.426407739,1,1,0,0,2,FALSE,FALSE,FALSE
"7617",42,"3","38",1,4,4,"1","1",0.271389827,0.642321058,0.176706854,0.408329963,780,"0",1,TRUE,TRUE,FALSE,FALSE,TRUE,0.408329963,0.271389827,1,0.136940136,0.271389827,0.408329963,1,0,0.0025,0,2,FALSE,FALSE,FALSE
"7618",42,"3","39",2,1,2,"0","1",0.331717046,0.598826994,0.163972711,0.442421569,1145,"1",1,FALSE,TRUE,FALSE,FALSE,FALSE,0.598826994,0.331717046,1,0.267109948,0.598826994,0.331717046,0,0,0.0025,0,2,FALSE,FALSE,FALSE
"7619",42,"3","40",2,4,2,"0","1",0.337330719,0.537534203,0.156086284,0.439231949,1039,"1",4,TRUE,FALSE,TRUE,TRUE,FALSE,0.537534203,0.439231949,1,0.098302254,0.537534203,0.439231949,0,1,0.0025,0,2,FALSE,FALSE,FALSE
"7620",42,"3","41",3,2,2,"1","1",0.360532922,0.541353187,0.15,0.422045599,897,"1",3,TRUE,FALSE,FALSE,TRUE,FALSE,0.541353187,0.15,1,0.391353187,0.15,0.541353187,1,0,0.0025,0,2,FALSE,FALSE,FALSE
"7621",42,"3","42",1,2,2,"1","0",0.40079545,0.565797459,0.15,0.398831425,955,"1",1,TRUE,FALSE,TRUE,TRUE,FALSE,0.565797459,0.40079545,1,0.165002009,0.40079545,0.565797459,1,1,0,0,2,FALSE,FALSE,FALSE
"7622",42,"3","43",1,4,4,"1","0",0.4120548,0.625624932,0.15,0.445303813,1424,"0",1,FALSE,TRUE,TRUE,FALSE,FALSE,0.445303813,0.4120548,1,0.033249013,0.4120548,0.445303813,1,1,0,0,2,FALSE,FALSE,FALSE
"7623",42,"3","44",1,3,1,"0","1",0.419174746,0.673666597,0.15,0.442015842,613,"0",3,FALSE,TRUE,FALSE,FALSE,TRUE,0.419174746,0.15,1,0.269174746,0.419174746,0.15,0,0,0.0025,0,2,FALSE,FALSE,FALSE
"7624",42,"3","45",1,4,1,"0","0",0.49439884,0.709709244,0.15,0.391095483,732,"1",4,TRUE,FALSE,TRUE,TRUE,FALSE,0.49439884,0.391095483,1,0.103303357,0.49439884,0.391095483,0,1,0,0,2,FALSE,FALSE,FALSE
"7625",42,"3","46",1,2,2,"1","1",0.445138221,0.732720996,0.15,0.39784058,911,"0",1,TRUE,FALSE,FALSE,FALSE,FALSE,0.732720996,0.445138221,1,0.287582775,0.445138221,0.732720996,1,0,0.0025,0,2,FALSE,FALSE,FALSE
"7626",42,"3","47",3,4,4,"1","0",0.462633019,0.63950116,0.163664995,0.324718947,1417,"1",3,FALSE,FALSE,TRUE,FALSE,FALSE,0.324718947,0.163664995,1,0.161053952,0.163664995,0.324718947,1,1,0,0,2,FALSE,FALSE,FALSE
"7627",42,"3","48",1,3,1,"0","1",0.472754153,0.653624258,0.191478745,0.306483515,1065,"0",3,FALSE,TRUE,FALSE,FALSE,FALSE,0.472754153,0.191478745,1,0.281275408,0.472754153,0.191478745,0,0,0.0025,0,2,FALSE,FALSE,FALSE
"7628",42,"3","49",4,2,2,"1","1",0.446989894,0.59332484,0.179692284,0.337784885,904,"1",4,FALSE,FALSE,FALSE,FALSE,FALSE,0.59332484,0.337784885,1,0.255539955,0.337784885,0.59332484,1,0,0.0025,0,2,FALSE,FALSE,FALSE
"7629",42,"3","50",4,2,2,"1","1",0.450821354,0.584050675,0.15,0.36036193,563,"1",4,TRUE,TRUE,TRUE,TRUE,FALSE,0.584050675,0.36036193,1,0.223688745,0.36036193,0.584050675,1,1,0.0025,0,2,FALSE,FALSE,FALSE
"7630",42,"4","1",3,4,4,"1","1",0.157020842,0.619709433,0.455624574,0.57748884,882,"1",3,FALSE,TRUE,TRUE,FALSE,TRUE,0.57748884,0.455624574,1,0.121864266,0.455624574,0.57748884,1,1,0.0025,0,2,FALSE,FALSE,FALSE
"7631",42,"4","2",3,4,4,"1","0",0.15,0.638847416,0.447060403,0.547476684,582,"1",3,TRUE,TRUE,TRUE,TRUE,FALSE,0.547476684,0.447060403,1,0.100416281,0.447060403,0.547476684,1,1,0,0,2,FALSE,FALSE,FALSE
"7632",42,"4","3",2,4,2,"0","1",0.15,0.673558252,0.464653849,0.564055839,857,"0",4,TRUE,FALSE,FALSE,FALSE,FALSE,0.673558252,0.564055839,1,0.109502413,0.673558252,0.564055839,0,0,0.0025,0,2,FALSE,FALSE,FALSE
"7633",42,"4","4",1,2,2,"1","0",0.156040006,0.650024264,0.468050463,0.533591457,512,"1",1,TRUE,FALSE,FALSE,TRUE,FALSE,0.650024264,0.156040006,1,0.493984258,0.156040006,0.650024264,1,0,0,0,2,FALSE,FALSE,FALSE
"7634",42,"4","5",3,4,4,"1","0",0.15,0.609580707,0.479689254,0.548975462,700,"0",3,FALSE,FALSE,TRUE,FALSE,FALSE,0.548975462,0.479689254,1,0.069286208,0.479689254,0.548975462,1,1,0,0,2,FALSE,FALSE,FALSE
"7635",42,"4","6",3,1,1,"1","0",0.15,0.643928684,0.489298433,0.530164744,1453,"0",3,FALSE,TRUE,TRUE,FALSE,FALSE,0.15,0.489298433,0,0.339298433,0.489298433,0.15,0,0,0,0,2,FALSE,FALSE,FALSE
"7636",42,"4","7",4,1,1,"1","0",0.15,0.632410914,0.49896292,0.449644452,1485,"0",4,TRUE,FALSE,TRUE,TRUE,FALSE,0.15,0.449644452,0,0.299644452,0.449644452,0.15,0,0,0,0,2,FALSE,FALSE,FALSE
"7637",42,"4","8",3,4,3,"0","1",0.15,0.660272086,0.503229792,0.400668363,789,"0",4,FALSE,TRUE,FALSE,FALSE,FALSE,0.503229792,0.400668363,1,0.102561429,0.503229792,0.400668363,0,0,0.0025,0,2,FALSE,FALSE,FALSE
"7638",42,"4","9",3,1,3,"0","0",0.15,0.654805088,0.426905337,0.363860908,535,"1",1,TRUE,FALSE,TRUE,TRUE,FALSE,0.426905337,0.15,1,0.276905337,0.426905337,0.15,0,1,0,0,2,FALSE,FALSE,FALSE
"7639",42,"4","10",2,1,2,"0","1",0.195488406,0.654415047,0.43950215,0.384457003,1364,"0",1,FALSE,TRUE,TRUE,FALSE,FALSE,0.654415047,0.195488406,1,0.458926641,0.654415047,0.195488406,0,1,0.0025,0,2,FALSE,FALSE,FALSE
"7640",42,"4","11",4,1,1,"1","0",0.238761738,0.651459173,0.424029653,0.381435283,844,"1",4,FALSE,TRUE,FALSE,FALSE,TRUE,0.238761738,0.381435283,0,0.142673545,0.381435283,0.238761738,0,1,0,0,2,FALSE,FALSE,FALSE
"7641",42,"4","13",4,2,2,"1","1",0.176161325,0.621873043,0.309792793,0.418116153,945,"0",4,TRUE,FALSE,TRUE,FALSE,FALSE,0.621873043,0.418116153,1,0.20375689,0.418116153,0.621873043,1,1,0.0025,0,2,FALSE,FALSE,FALSE
"7642",42,"4","14",3,4,3,"0","1",0.189415947,0.64873017,0.299386806,0.444540894,887,"1",4,FALSE,TRUE,FALSE,FALSE,FALSE,0.299386806,0.444540894,0,0.145154088,0.299386806,0.444540894,1,1,0.0025,0,2,FALSE,FALSE,FALSE
"7643",42,"4","15",1,2,2,"1","1",0.179116023,0.614258789,0.330861332,0.461018357,1168,"1",1,FALSE,FALSE,FALSE,FALSE,FALSE,0.614258789,0.179116023,1,0.435142766,0.179116023,0.614258789,1,0,0.0025,0,2,FALSE,FALSE,FALSE
"7644",42,"4","16",1,3,3,"1","0",0.1990778,0.624416768,0.390680702,0.499538162,671,"1",1,FALSE,TRUE,TRUE,FALSE,FALSE,0.390680702,0.1990778,1,0.191602902,0.1990778,0.390680702,1,1,0,0,2,FALSE,FALSE,FALSE
"7645",42,"4","17",3,4,3,"0","0",0.15,0.584623601,0.368970152,0.501779212,735,"0",4,TRUE,FALSE,FALSE,TRUE,FALSE,0.368970152,0.501779212,0,0.13280906,0.368970152,0.501779212,1,1,0,0,2,FALSE,FALSE,FALSE
"7646",42,"4","18",4,2,4,"0","1",0.154505329,0.549768795,0.364360177,0.444644815,559,"0",2,FALSE,TRUE,TRUE,FALSE,TRUE,0.444644815,0.549768795,0,0.10512398,0.444644815,0.549768795,1,0,0.0025,0,2,FALSE,FALSE,FALSE
"7647",42,"4","19",2,3,2,"0","1",0.20971304,0.501743755,0.30563429,0.41071651,1157,"1",3,FALSE,TRUE,TRUE,FALSE,TRUE,0.501743755,0.30563429,1,0.196109465,0.501743755,0.30563429,0,1,0.0025,0,2,FALSE,FALSE,FALSE
"7648",42,"4","20",2,1,2,"0","0",0.248624145,0.463638119,0.304244594,0.412544239,714,"1",1,TRUE,FALSE,TRUE,TRUE,FALSE,0.463638119,0.248624145,1,0.215013974,0.463638119,0.248624145,0,1,0,0,2,FALSE,FALSE,FALSE
"7649",42,"4","21",4,2,2,"1","0",0.243429274,0.572912292,0.231771321,0.404462135,1144,"0",4,TRUE,FALSE,FALSE,TRUE,FALSE,0.572912292,0.404462135,1,0.168450157,0.404462135,0.572912292,1,0,0,0,2,FALSE,FALSE,FALSE
"7650",42,"4","22",3,2,2,"1","0",0.222942467,0.521565163,0.189074154,0.394042659,873,"0",3,TRUE,FALSE,TRUE,TRUE,FALSE,0.521565163,0.189074154,1,0.332491009,0.189074154,0.521565163,1,1,0,0,2,FALSE,FALSE,FALSE
"7651",42,"4","23",4,2,4,"0","0",0.25854102,0.483212291,0.232423255,0.427578923,1079,"0",2,TRUE,FALSE,FALSE,FALSE,FALSE,0.427578923,0.483212291,0,0.055633368,0.427578923,0.483212291,1,1,0,0,2,FALSE,FALSE,FALSE
"7652",42,"4","24",1,4,1,"0","1",0.32771788,0.416664343,0.167898662,0.414173854,966,"0",4,TRUE,FALSE,TRUE,FALSE,FALSE,0.32771788,0.414173854,0,0.086455974,0.32771788,0.414173854,1,0,0.0025,0,2,FALSE,FALSE,FALSE
"7653",42,"4","25",1,4,1,"0","0",0.346910101,0.406414638,0.223806442,0.432006777,754,"1",4,TRUE,TRUE,TRUE,TRUE,FALSE,0.346910101,0.432006777,0,0.085096676,0.346910101,0.432006777,1,0,0,0,2,FALSE,FALSE,FALSE
"7654",42,"4","27",4,3,3,"1","1",0.412600622,0.423891952,0.160403157,0.383596933,1022,"0",4,NA,NA,NA,NA,NA,0.160403157,0.383596933,0,0.223193776,0.383596933,0.160403157,0,NA,0.0025,0,2,FALSE,FALSE,FALSE
"7655",42,"4","28",3,1,3,"0","0",0.394723848,0.477917326,0.15,0.366896641,746,"1",1,TRUE,FALSE,FALSE,TRUE,FALSE,0.15,0.394723848,0,0.244723848,0.15,0.394723848,1,1,0,0,2,FALSE,FALSE,FALSE
"7656",42,"4","29",3,1,1,"1","0",0.379588708,0.499917072,0.15,0.455084108,478,"0",3,TRUE,TRUE,FALSE,FALSE,TRUE,0.379588708,0.15,1,0.229588708,0.15,0.379588708,1,0,0,0,2,FALSE,FALSE,FALSE
"7657",42,"4","30",1,2,2,"1","1",0.39092306,0.527574737,0.199845574,0.475709276,727,"0",1,TRUE,FALSE,TRUE,FALSE,FALSE,0.527574737,0.39092306,1,0.136651677,0.39092306,0.527574737,1,1,0.0025,0,2,FALSE,FALSE,FALSE
"7658",42,"4","31",1,3,1,"0","0",0.37934023,0.55610902,0.252707012,0.523782927,1032,"1",3,FALSE,TRUE,FALSE,FALSE,TRUE,0.37934023,0.252707012,1,0.126633218,0.37934023,0.252707012,0,0,0,0,2,FALSE,FALSE,FALSE
"7659",42,"4","32",3,1,3,"0","0",0.422537053,0.542712218,0.240813444,0.467327472,779,"0",1,TRUE,TRUE,TRUE,FALSE,TRUE,0.240813444,0.422537053,0,0.181723609,0.240813444,0.422537053,1,0,0,0,2,FALSE,FALSE,FALSE
"7660",42,"4","33",2,1,1,"1","0",0.42854826,0.558499434,0.31536487,0.456414917,1163,"0",2,FALSE,TRUE,FALSE,FALSE,TRUE,0.42854826,0.558499434,0,0.129951174,0.558499434,0.42854826,0,1,0,0,2,FALSE,FALSE,FALSE
