"","subject","block","trial","rt","card1","card2","ch_card","unch_card","key1","key2","response_key","ch_key","unch_key","reward","reward_oneback","prob_ch","prob_unch","stay_card","stay_key","stay_unch","reoffer_ch_card","reoffer_unch_card","reoffer_ch_key","reoffer_unch_key","accuracy","delta_exp_value","number_inattention","instructions_mistakes","bonus","card_in_left","card_in_middle_left","card_in_middle_right","card_in_right","counterbalance_reward","counterbalance_stimuli","prob_reward_1","prob_reward_2","prob_reward_3","prob_reward_4"
"4561",23,"4",161,496,"blue","orange","orange","blue","middle_left","middle_right","h","middle_right","middle_left","0","0",0.807,0.535,1,0,0,1,1,0,1,1,0.272,0,4,0,"null","blue","orange","null",2,1,0.169,0.535,0.807,0.327
"4562",23,"4",162,661,"blue","orange","orange","blue","middle_right","right","k","right","middle_right","0","0",0.292,0.79,1,0,0,1,1,1,0,0,0.498,0,4,0,"null","null","blue","orange",2,1,0.167,0.565,0.79,0.292
"4563",23,"4",163,486,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","1","0",0.788,0.29,0,0,1,1,1,1,1,1,0.498,0,4,0.005,"null","null","blue","orange",2,1,0.174,0.58,0.788,0.29
"4564",23,"4",164,682,"blue","orange","blue","orange","left","middle_left","s","left","middle_left","1","1",0.15,0.6,1,0,0,1,1,0,0,0,0.45,0,4,0.005,"blue","orange","null","null",2,1,0.15,0.6,0.769,0.291
"4565",23,"4",165,744,"blue","orange","orange","blue","left","middle_left","f","middle_left","left","0","1",0.603,0.164,0,0,1,1,1,1,1,1,0.439,0,4,0,"blue","orange","null","null",2,1,0.164,0.603,0.775,0.29
"4566",23,"4",166,738,"blue","orange","orange","blue","middle_left","right","k","right","middle_left","0","0",0.298,0.614,1,0,0,1,1,1,0,0,0.316,0,4,0,"null","blue","null","orange",2,1,0.172,0.614,0.76,0.298
"4567",23,"4",167,554,"blue","orange","orange","blue","middle_right","middle_left","f","middle_left","middle_right","0","0",0.608,0.777,1,0,1,1,1,0,1,0,0.169,0,4,0,"null","orange","blue","null",2,1,0.176,0.608,0.777,0.291
"4568",23,"4",168,489,"blue","orange","orange","blue","middle_left","left","s","left","middle_left","0","0",0.175,0.594,1,0,0,1,1,1,0,0,0.419,0,4,0,"orange","blue","null","null",2,1,0.175,0.594,0.787,0.252
"4569",23,"4",169,583,"blue","orange","blue","orange","middle_right","middle_left","h","middle_right","middle_left","0","0",0.769,0.608,0,0,0,1,1,0,1,1,0.161,0,4,0,"null","orange","blue","null",2,1,0.162,0.608,0.769,0.279
"4570",23,"4",170,1422,"blue","orange","orange","blue","left","middle_right","h","middle_right","left","1","0",0.788,0.181,0,1,0,1,1,1,0,1,0.607,0,4,0.005,"blue","null","orange","null",2,1,0.181,0.595,0.788,0.284
"4571",23,"4",171,908,"blue","orange","blue","orange","left","right","s","left","right","0","1",0.198,0.318,0,0,1,1,1,0,1,0,0.12,0,4,0,"blue","null","null","orange",2,1,0.198,0.602,0.794,0.318
"4572",23,"4",172,1335,"blue","orange","blue","orange","middle_left","left","f","middle_left","left","0","0",0.574,0.236,1,0,0,1,1,1,0,1,0.338,0,4,0,"orange","blue","null","null",2,1,0.236,0.574,0.794,0.294
"4573",23,"4",173,618,"blue","orange","orange","blue","right","middle_left","f","middle_left","right","1","0",0.575,0.3,0,1,0,1,1,1,0,1,0.275,0,4,0.005,"null","orange","null","blue",2,1,0.22,0.575,0.799,0.3
"4574",23,"4",174,650,"blue","orange","orange","blue","middle_right","left","s","left","middle_right","0","1",0.212,0.784,1,0,0,1,1,0,0,0,0.572,0,4,0,"orange","null","blue","null",2,1,0.212,0.557,0.784,0.32
"4575",23,"4",175,478,"blue","orange","orange","blue","left","middle_right","h","middle_right","left","1","0",0.827,0.201,1,0,1,1,1,1,1,1,0.626,0,4,0.005,"blue","null","orange","null",2,1,0.201,0.563,0.827,0.319
"4576",23,"4",176,1515,"blue","orange","orange","blue","middle_right","middle_left","f","middle_left","middle_right","0","1",0.557,0.847,1,0,0,1,1,1,0,0,0.29,0,4,0,"null","orange","blue","null",2,1,0.181,0.557,0.847,0.319
"4577",23,"4",177,883,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","1","0",0.818,0.334,0,0,1,1,1,0,1,1,0.484,0,4,0.005,"null","null","blue","orange",2,1,0.15,0.559,0.818,0.334
"4578",23,"4",178,2769,"blue","orange","blue","orange","right","middle_right","k","right","middle_right","1","1",0.329,0.813,1,0,1,1,1,1,1,0,0.484,0,4,0.005,"null","null","orange","blue",2,1,0.158,0.564,0.813,0.329
"4579",23,"4",179,668,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","0","1",0.809,0.334,1,0,1,1,1,1,1,1,0.475,0,4,0,"null","null","blue","orange",2,1,0.204,0.567,0.809,0.334
"4580",23,"4",180,434,"blue","orange","blue","orange","right","middle_right","k","right","middle_right","0","0",0.314,0.8,1,0,1,1,1,1,1,0,0.486,0,4,0,"null","null","orange","blue",2,1,0.227,0.593,0.8,0.314
"4581",23,"4",181,516,"blue","orange","orange","blue","middle_right","middle_left","f","middle_left","middle_right","1","0",0.587,0.812,0,0,0,1,1,0,1,0,0.225,0,4,0.005,"null","orange","blue","null",2,1,0.223,0.587,0.812,0.334
"4582",23,"4",182,417,"blue","orange","orange","blue","right","middle_left","f","middle_left","right","1","1",0.607,0.312,1,1,0,1,1,1,0,1,0.295,0,4,0.005,"null","orange","null","blue",2,1,0.221,0.607,0.821,0.312
"4583",23,"4",183,492,"blue","orange","orange","blue","middle_right","right","k","right","middle_right","0","1",0.31,0.777,1,0,1,1,1,0,1,0,0.467,0,4,0,"null","null","blue","orange",2,1,0.221,0.572,0.777,0.31
"4584",23,"4",184,524,"blue","orange","orange","blue","left","middle_left","f","middle_left","left","1","0",0.573,0.238,1,0,0,1,1,0,0,1,0.335,0,4,0.005,"blue","orange","null","null",2,1,0.238,0.573,0.744,0.319
"4585",23,"4",185,450,"blue","orange","orange","blue","left","right","k","right","left","0","1",0.295,0.236,1,0,0,1,1,0,1,1,0.059,0,4,0,"blue","null","null","orange",2,1,0.236,0.609,0.756,0.295
"4586",23,"4",186,446,"blue","orange","orange","blue","left","right","k","right","left","1","0",0.293,0.256,1,1,0,1,1,1,1,1,0.037,0,4,0.005,"blue","null","null","orange",2,1,0.256,0.629,0.778,0.293
"4587",23,"4",187,540,"blue","orange","orange","blue","right","middle_left","f","middle_left","right","1","1",0.59,0.327,1,0,0,1,1,1,0,1,0.263,0,4,0.005,"null","orange","null","blue",2,1,0.272,0.59,0.767,0.327
"4588",23,"4",188,514,"blue","orange","orange","blue","middle_right","middle_left","f","middle_left","middle_right","0","1",0.566,0.775,1,1,0,1,1,1,0,0,0.209,0,4,0,"null","orange","blue","null",2,1,0.279,0.566,0.775,0.297
"4589",23,"4",189,605,"blue","orange","blue","orange","left","middle_left","s","left","middle_left","1","0",0.246,0.568,0,0,0,1,1,1,0,0,0.322,0,4,0.005,"blue","orange","null","null",2,1,0.246,0.568,0.784,0.285
"4590",23,"4",190,1984,"blue","orange","orange","blue","middle_right","left","s","left","middle_right","0","1",0.226,0.782,0,1,0,1,1,1,0,0,0.556,0,4,0,"orange","null","blue","null",2,1,0.226,0.573,0.782,0.287
"4591",23,"4",191,428,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","1","0",0.761,0.286,0,0,1,1,1,0,1,1,0.475,0,4,0.005,"null","null","blue","orange",2,1,0.259,0.556,0.761,0.286
"4592",23,"4",192,547,"blue","orange","blue","orange","left","middle_right","s","left","middle_right","1","1",0.274,0.752,1,0,0,1,1,1,0,0,0.478,0,4,0.005,"blue","null","orange","null",2,1,0.274,0.561,0.752,0.295
"4593",23,"4",193,357,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","1","1",0.747,0.27,0,0,1,1,1,0,1,1,0.477,0,4,0.005,"null","null","orange","blue",2,1,0.257,0.524,0.747,0.27
"4594",23,"4",194,550,"blue","orange","blue","orange","middle_right","left","h","middle_right","left","0","1",0.768,0.26,0,1,0,1,1,1,0,1,0.508,0,4,0,"orange","null","blue","null",2,1,0.26,0.493,0.768,0.266
"4595",23,"4",195,517,"blue","orange","orange","blue","middle_right","right","k","right","middle_right","1","0",0.265,0.803,0,0,0,1,1,1,0,0,0.538,0,4,0.005,"null","null","blue","orange",2,1,0.278,0.497,0.803,0.265
"4596",23,"4",196,416,"blue","orange","orange","blue","left","middle_left","f","middle_left","left","0","1",0.478,0.282,1,0,0,1,1,0,0,1,0.196,0,4,0,"blue","orange","null","null",2,1,0.282,0.478,0.806,0.244
"4597",23,"4",197,372,"blue","orange","orange","blue","right","middle_left","f","middle_left","right","0","0",0.48,0.251,1,1,0,1,1,1,0,1,0.229,0,4,0,"null","orange","null","blue",2,1,0.273,0.48,0.77,0.251
"4598",23,"4",198,369,"blue","orange","null","blue","middle_left","middle_right","k","null","middle_left","null","0",NA,NA,0,0,0,1,1,1,0,NA,NA,0,4,NA,"null","blue","orange","null",2,1,0.278,0.49,0.781,0.225
"4599",23,"4",199,397,"blue","orange","orange","blue","middle_right","middle_left","f","middle_left","middle_right","0","null",0.522,0.768,0,0,1,0,1,0,1,0,0.246,0,4,0,"null","orange","blue","null",2,1,0.278,0.522,0.768,0.262
"4600",23,"4",200,1559,"blue","orange","orange","blue","middle_right","right","k","right","middle_right","0","0",0.241,0.787,1,0,0,1,1,0,1,0,0.546,0,4,0,"null","null","blue","orange",2,1,0.278,0.529,0.787,0.241
"4601",24,"1",1,1651,"blue","orange","blue","orange","left","right","s","left","right","1",NA,0.725,0.235,NA,NA,NA,NA,NA,NA,NA,1,0.49,0,7,0.005,"blue","null","null","orange",1,1,0.725,0.525,0.596,0.235
"4602",24,"1",2,971,"blue","orange","null","blue","left","middle_left","d","null","left","null","1",NA,NA,0,0,0,1,1,1,0,NA,NA,0,7,NA,"blue","orange","null","null",1,1,0.738,0.55,0.622,0.24
"4603",24,"1",3,421,"blue","orange","orange","blue","right","middle_left","f","middle_left","right","1","null",0.578,0.215,0,0,0,0,1,0,0,1,0.363,0,7,0.005,"null","orange","null","blue",1,1,0.749,0.578,0.623,0.215
"4604",24,"1",4,1429,"blue","orange","blue","orange","middle_right","left","h","middle_right","left","1","1",0.625,0.715,0,0,0,1,1,0,0,0,0.09,0,7,0.005,"orange","null","blue","null",1,1,0.715,0.563,0.625,0.202
"4605",24,"1",5,1364,"blue","orange","orange","blue","middle_left","middle_right","h","middle_right","middle_left","0","1",0.637,0.548,0,1,0,1,1,1,0,1,0.089,0,7,0,"null","blue","orange","null",1,1,0.725,0.548,0.637,0.202
"4606",24,"1",6,1228,"blue","orange","blue","orange","middle_right","left","h","middle_right","left","1","0",0.658,0.73,0,1,0,1,1,1,0,0,0.072,0,7,0.005,"orange","null","blue","null",1,1,0.73,0.549,0.658,0.196
"4607",24,"1",7,671,"blue","orange","orange","blue","right","left","s","left","right","1","1",0.712,0.215,0,0,1,1,1,0,1,1,0.497,0,7,0.005,"orange","null","null","blue",1,1,0.712,0.564,0.721,0.215
"4608",24,"1",8,745,"blue","orange","null","blue","left","middle_left","d","null","left","null","1",NA,NA,0,0,0,1,1,1,0,NA,NA,0,7,NA,"blue","orange","null","null",1,1,0.663,0.562,0.704,0.224
"4609",24,"1",9,911,"blue","orange","null","blue","middle_left","right","h","null","middle_left","null","null",NA,NA,1,1,0,0,1,0,0,NA,NA,0,7,NA,"null","blue","null","orange",1,1,0.665,0.596,0.694,0.267
"4610",24,"1",10,1003,"blue","orange","orange","blue","middle_right","left","s","left","middle_right","1","null",0.697,0.712,0,0,0,0,1,0,0,0,0.015,0,7,0.005,"orange","null","blue","null",1,1,0.697,0.582,0.712,0.297
"4611",24,"1",11,4582,"blue","orange","orange","blue","left","middle_left","f","middle_left","left","1","1",0.574,0.711,1,0,0,1,1,1,0,0,0.137,0,7,0.005,"blue","orange","null","null",1,1,0.711,0.574,0.734,0.309
"4612",24,"1",12,1255,"blue","orange","orange","blue","middle_right","left","s","left","middle_right","1","1",0.734,0.74,1,0,1,1,1,0,1,0,0.00600000000000001,0,7,0.005,"orange","null","blue","null",1,1,0.734,0.576,0.74,0.306
"4613",24,"1",13,777,"blue","orange","orange","blue","right","left","s","left","right","1","1",0.742,0.294,1,1,0,1,1,1,0,1,0.448,0,7,0.005,"orange","null","null","blue",1,1,0.742,0.59,0.743,0.294
"4614",24,"1",14,1372,"blue","orange","orange","blue","left","middle_right","h","middle_right","left","0","1",0.761,0.741,1,0,0,1,1,1,0,1,0.02,0,7,0,"blue","null","orange","null",1,1,0.741,0.603,0.761,0.288
"4615",24,"1",15,1124,"blue","orange","blue","orange","middle_right","left","h","middle_right","left","1","0",0.788,0.7,0,1,0,1,1,1,1,1,0.0880000000000001,0,7,0.005,"orange","null","blue","null",1,1,0.7,0.612,0.788,0.268
"4616",24,"1",16,3890,"blue","orange","blue","orange","middle_left","right","f","middle_left","right","1","1",0.601,0.271,1,0,0,1,1,0,0,1,0.33,0,7,0.005,"null","blue","null","orange",1,1,0.706,0.601,0.792,0.271
"4617",24,"1",17,1778,"blue","orange","blue","orange","right","middle_left","k","right","middle_left","1","1",0.288,0.615,1,0,1,1,1,1,1,0,0.327,0,7,0.005,"null","orange","null","blue",1,1,0.697,0.615,0.797,0.288
"4618",24,"1",18,912,"blue","orange","blue","orange","middle_right","middle_left","h","middle_right","middle_left","1","1",0.791,0.623,1,0,0,1,1,0,1,1,0.168,0,7,0.005,"null","orange","blue","null",1,1,0.712,0.623,0.791,0.277
"4619",24,"1",19,589,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","1","1",0.787,0.286,1,1,0,1,1,1,0,1,0.501,0,7,0.005,"null","null","blue","orange",1,1,0.73,0.589,0.787,0.286
"4620",24,"1",20,573,"blue","orange","blue","orange","middle_right","left","h","middle_right","left","1","1",0.774,0.745,1,1,0,1,1,1,0,1,0.029,0,7,0.005,"orange","null","blue","null",1,1,0.745,0.612,0.774,0.312
"4621",24,"1",21,2034,"blue","orange","blue","orange","middle_left","middle_right","f","middle_left","middle_right","0","1",0.59,0.799,1,0,0,1,1,1,0,0,0.209,0,7,0,"null","blue","orange","null",1,1,0.734,0.59,0.799,0.312
"4622",24,"1",22,1141,"blue","orange","orange","blue","left","middle_right","h","middle_right","left","0","0",0.769,0.73,0,0,1,1,1,0,1,1,0.039,0,7,0,"blue","null","orange","null",1,1,0.73,0.588,0.769,0.357
"4623",24,"1",23,1561,"blue","orange","orange","blue","left","middle_right","h","middle_right","left","1","0",0.777,0.733,1,1,0,1,1,1,1,1,0.044,0,7,0.005,"blue","null","orange","null",1,1,0.733,0.591,0.777,0.362
"4624",24,"1",24,955,"blue","orange","orange","blue","middle_right","left","s","left","middle_right","0","1",0.719,0.739,1,0,1,1,1,1,1,0,0.02,0,7,0,"orange","null","blue","null",1,1,0.719,0.622,0.739,0.358
"4625",24,"1",25,941,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","1","0",0.77,0.32,0,0,1,1,1,0,1,1,0.45,0,7,0.005,"null","null","blue","orange",1,1,0.698,0.609,0.77,0.32
"4626",24,"1",26,754,"blue","orange","blue","orange","right","middle_right","k","right","middle_right","0","1",0.322,0.797,1,0,1,1,1,1,1,0,0.475,0,7,0,"null","null","orange","blue",1,1,0.695,0.632,0.797,0.322
"4627",24,"1",27,826,"blue","orange","orange","blue","middle_left","middle_right","h","middle_right","middle_left","1","0",0.828,0.623,0,0,1,1,1,0,1,1,0.205,0,7,0.005,"null","blue","orange","null",1,1,0.721,0.623,0.828,0.301
"4628",24,"1",28,811,"blue","orange","orange","blue","right","left","s","left","right","1","1",0.687,0.275,1,0,0,1,1,0,0,1,0.412,0,7,0.005,"orange","null","null","blue",1,1,0.687,0.576,0.85,0.275
"4629",24,"1",29,585,"blue","orange","orange","blue","right","left","s","left","right","0","1",0.668,0.269,1,1,0,1,1,1,1,1,0.399,0,7,0,"orange","null","null","blue",1,1,0.668,0.585,0.85,0.269
"4630",24,"1",30,974,"blue","orange","blue","orange","left","right","s","left","right","1","0",0.707,0.274,0,1,0,1,1,1,1,1,0.433,0,7,0.005,"blue","null","null","orange",1,1,0.707,0.559,0.85,0.274
"4631",24,"1",31,1267,"blue","orange","blue","orange","middle_left","left","f","middle_left","left","1","1",0.556,0.664,1,0,0,1,1,1,0,0,0.108,0,7,0.005,"orange","blue","null","null",1,1,0.664,0.556,0.85,0.279
"4632",24,"1",32,864,"blue","orange","blue","orange","middle_left","middle_right","f","middle_left","middle_right","0","1",0.544,0.85,1,1,0,1,1,1,0,0,0.306,0,7,0,"null","blue","orange","null",1,1,0.644,0.544,0.85,0.294
"4633",24,"1",33,918,"blue","orange","orange","blue","middle_left","left","s","left","middle_left","1","0",0.633,0.549,0,0,0,1,1,1,0,1,0.084,0,7,0.005,"orange","blue","null","null",1,1,0.633,0.549,0.85,0.34
"4634",24,"1",34,1092,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","1","1",0.831,0.328,1,0,0,1,1,0,0,1,0.503,0,7,0.005,"null","null","orange","blue",1,1,0.621,0.575,0.831,0.328
"4635",24,"1",35,709,"blue","orange","orange","blue","right","left","s","left","right","1","1",0.614,0.356,1,0,0,1,1,0,1,1,0.258,0,7,0.005,"orange","null","null","blue",1,1,0.614,0.565,0.803,0.356
"4636",24,"1",36,710,"blue","orange","orange","blue","middle_left","left","s","left","middle_left","0","1",0.623,0.55,1,1,0,1,1,1,0,1,0.073,0,7,0,"orange","blue","null","null",1,1,0.623,0.55,0.778,0.359
"4637",24,"1",37,1519,"blue","orange","blue","orange","left","right","s","left","right","0","0",0.609,0.335,0,1,0,1,1,1,0,1,0.274,0,7,0,"blue","null","null","orange",1,1,0.609,0.572,0.774,0.335
"4638",24,"1",38,865,"blue","orange","orange","blue","middle_left","left","s","left","middle_left","1","0",0.611,0.547,0,1,0,1,1,1,0,1,0.0639999999999999,0,7,0.005,"orange","blue","null","null",1,1,0.611,0.547,0.791,0.333
"4639",24,"1",39,1037,"blue","orange","orange","blue","middle_right","left","s","left","middle_right","1","1",0.609,0.833,1,1,0,1,1,1,0,0,0.224,0,7,0.005,"orange","null","blue","null",1,1,0.609,0.536,0.833,0.333
"4640",24,"1",40,1439,"blue","orange","blue","orange","middle_right","left","h","middle_right","left","1","1",0.846,0.594,0,0,1,1,1,1,1,1,0.252,0,7,0.005,"orange","null","blue","null",1,1,0.594,0.508,0.846,0.357
"4641",24,"1",41,1001,"blue","orange","blue","orange","right","middle_left","k","right","middle_left","0","1",0.344,0.53,1,0,0,1,1,0,0,0,0.186,0,7,0,"null","orange","null","blue",1,1,0.611,0.53,0.83,0.344
"4642",24,"1",42,771,"blue","orange","orange","blue","left","right","k","right","left","0","0",0.387,0.639,0,1,0,1,1,1,0,0,0.252,0,7,0,"blue","null","null","orange",1,1,0.639,0.555,0.85,0.387
"4643",24,"1",43,743,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","1","0",0.834,0.371,1,0,0,1,1,1,0,1,0.463,0,7,0.005,"null","null","orange","blue",1,1,0.626,0.526,0.834,0.371
"4644",24,"1",44,1235,"blue","orange","orange","blue","middle_right","left","s","left","middle_right","1","1",0.625,0.82,1,0,0,1,1,1,0,0,0.195,0,7,0.005,"orange","null","blue","null",1,1,0.625,0.523,0.82,0.39
"4645",24,"1",45,682,"blue","orange","orange","blue","middle_right","left","s","left","middle_right","0","1",0.607,0.827,1,1,0,1,1,1,1,0,0.22,0,7,0,"orange","null","blue","null",1,1,0.607,0.503,0.827,0.379
"4646",24,"1",46,654,"blue","orange","blue","orange","right","left","k","right","left","0","0",0.375,0.604,0,0,0,1,1,1,0,0,0.229,0,7,0,"orange","null","null","blue",1,1,0.604,0.499,0.822,0.375
"4647",24,"1",47,1219,"blue","orange","blue","orange","middle_left","middle_right","f","middle_left","middle_right","0","0",0.533,0.808,1,0,0,1,1,0,0,0,0.275,0,7,0,"null","blue","orange","null",1,1,0.613,0.533,0.808,0.422
"4648",24,"1",48,1019,"blue","orange","orange","blue","right","middle_left","f","middle_left","right","0","0",0.543,0.422,0,1,0,1,1,1,0,1,0.121,0,7,0,"null","orange","null","blue",1,1,0.629,0.543,0.792,0.422
"4649",24,"1",49,883,"blue","orange","blue","orange","left","middle_right","s","left","middle_right","1","0",0.598,0.769,0,0,0,1,1,0,0,0,0.171,0,7,0.005,"blue","null","orange","null",1,1,0.598,0.513,0.769,0.416
"4650",24,"1",50,1021,"blue","orange","blue","orange","right","middle_right","k","right","middle_right","1","1",0.427,0.758,1,0,0,1,1,0,1,0,0.331,0,7,0.005,"null","null","orange","blue",1,1,0.621,0.514,0.758,0.427
"4651",24,"2",51,2772,"blue","orange","blue","orange","middle_left","right","f","middle_left","right","1","1",0.506,0.428,1,0,0,1,1,1,0,1,0.078,0,7,0.005,"null","blue","null","orange",1,1,0.631,0.506,0.766,0.428
"4652",24,"2",52,1183,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","1","1",0.758,0.441,1,0,0,1,1,0,1,1,0.317,0,7,0.005,"null","null","blue","orange",1,1,0.627,0.489,0.758,0.441
"4653",24,"2",53,983,"blue","orange","null","blue","right","middle_left","l","null","right","null","1",NA,NA,0,0,0,1,1,0,1,NA,NA,0,7,NA,"null","orange","null","blue",1,1,0.604,0.465,0.758,0.45
"4654",24,"2",54,1346,"blue","orange","blue","orange","right","left","k","right","left","0","null",0.493,0.628,0,0,1,0,1,0,1,0,0.135,0,7,0,"orange","null","null","blue",1,1,0.628,0.467,0.774,0.493
"4655",24,"2",55,1770,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","0","0",0.776,0.516,0,0,0,1,1,1,0,1,0.26,0,7,0,"null","null","orange","blue",1,1,0.633,0.467,0.776,0.516
"4656",24,"2",56,1895,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","1","0",0.774,0.467,0,1,0,1,1,1,1,1,0.307,0,7,0.005,"null","null","blue","orange",1,1,0.614,0.467,0.774,0.467
"4657",24,"2",57,3446,"blue","orange","blue","orange","middle_left","right","f","middle_left","right","1","1",0.454,0.491,1,0,0,1,1,0,1,0,0.037,0,7,0.005,"null","blue","null","orange",1,1,0.632,0.454,0.773,0.491
"4658",24,"2",58,771,"blue","orange","blue","orange","middle_right","middle_left","h","middle_right","middle_left","0","1",0.779,0.431,1,0,0,1,1,1,0,1,0.348,0,7,0,"null","orange","blue","null",1,1,0.642,0.431,0.779,0.501
"4659",24,"2",59,1095,"blue","orange","orange","blue","right","middle_left","f","middle_left","right","1","0",0.409,0.52,0,0,1,1,1,0,1,0,0.111,0,7,0.005,"null","orange","null","blue",1,1,0.665,0.409,0.78,0.52
"4660",24,"2",60,715,"blue","orange","orange","blue","right","left","s","left","right","0","1",0.676,0.531,1,0,0,1,1,0,1,1,0.145,0,7,0,"orange","null","null","blue",1,1,0.676,0.405,0.814,0.531
"4661",24,"2",61,603,"blue","orange","blue","orange","right","middle_left","k","right","middle_left","1","0",0.535,0.408,0,0,1,1,1,0,1,1,0.127,0,7,0.005,"null","orange","null","blue",1,1,0.713,0.408,0.819,0.535
"4662",24,"2",62,1156,"blue","orange","blue","orange","right","middle_left","k","right","middle_left","1","1",0.515,0.4,1,1,0,1,1,1,1,1,0.115,0,7,0.005,"null","orange","null","blue",1,1,0.668,0.4,0.801,0.515
"4663",24,"2",63,1249,"blue","orange","blue","orange","right","middle_left","k","right","middle_left","1","1",0.535,0.394,1,1,0,1,1,1,1,1,0.141,0,7,0.005,"null","orange","null","blue",1,1,0.676,0.394,0.841,0.535
"4664",24,"2",64,1516,"blue","orange","blue","orange","middle_right","left","h","middle_right","left","1","1",0.845,0.711,1,0,0,1,1,0,0,1,0.134,0,7,0.005,"orange","null","blue","null",1,1,0.711,0.395,0.845,0.507
"4665",24,"2",65,1211,"blue","orange","blue","orange","middle_right","middle_left","h","middle_right","middle_left","0","1",0.836,0.412,1,1,0,1,1,1,0,1,0.424,0,7,0,"null","orange","blue","null",1,1,0.663,0.412,0.836,0.477
"4666",24,"2",66,920,"blue","orange","orange","blue","right","left","s","left","right","1","0",0.637,0.487,0,0,0,1,1,0,0,1,0.15,0,7,0.005,"orange","null","null","blue",1,1,0.637,0.398,0.85,0.487
"4667",24,"2",67,866,"blue","orange","orange","blue","middle_left","middle_right","h","middle_right","middle_left","1","1",0.85,0.411,1,0,0,1,1,0,0,1,0.439,0,7,0.005,"null","blue","orange","null",1,1,0.641,0.411,0.85,0.475
"4668",24,"2",68,777,"blue","orange","orange","blue","middle_left","left","s","left","middle_left","0","1",0.652,0.413,1,0,0,1,1,0,1,1,0.239,0,7,0,"orange","blue","null","null",1,1,0.652,0.413,0.85,0.527
"4669",24,"2",69,1022,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","1","0",0.85,0.583,0,0,0,1,1,0,0,1,0.267,0,7,0.005,"null","null","blue","orange",1,1,0.631,0.386,0.85,0.583
"4670",24,"2",70,725,"blue","orange","blue","orange","left","right","s","left","right","1","1",0.623,0.569,1,0,0,1,1,0,1,1,0.054,0,7,0.005,"blue","null","null","orange",1,1,0.623,0.394,0.85,0.569
"4671",24,"2",71,1125,"blue","orange","blue","orange","middle_left","left","f","middle_left","left","0","1",0.396,0.655,1,0,0,1,1,1,0,0,0.259,0,7,0,"orange","blue","null","null",1,1,0.655,0.396,0.824,0.555
"4672",24,"2",72,2499,"blue","orange","orange","blue","middle_left","right","k","right","middle_left","0","0",0.573,0.385,0,0,0,1,1,1,0,1,0.188,0,7,0,"null","blue","null","orange",1,1,0.662,0.385,0.846,0.573
"4673",24,"2",73,1425,"blue","orange","blue","orange","left","middle_left","s","left","middle_left","1","0",0.685,0.407,0,0,0,1,1,0,1,1,0.278,0,7,0.005,"blue","orange","null","null",1,1,0.685,0.407,0.85,0.581
"4674",24,"2",74,2232,"blue","orange","blue","orange","middle_left","middle_right","f","middle_left","middle_right","1","1",0.412,0.85,1,0,1,1,1,0,1,0,0.438,0,7,0.005,"null","blue","orange","null",1,1,0.687,0.412,0.85,0.535
"4675",24,"2",75,1794,"blue","orange","blue","orange","right","middle_left","k","right","middle_left","0","1",0.519,0.408,1,0,0,1,1,1,0,1,0.111,0,7,0,"null","orange","null","blue",1,1,0.656,0.408,0.847,0.519
"4676",24,"2",76,757,"blue","orange","orange","blue","middle_left","left","s","left","middle_left","1","0",0.662,0.371,0,0,0,1,1,0,1,1,0.291,0,7,0.005,"orange","blue","null","null",1,1,0.662,0.371,0.836,0.48
"4677",24,"2",77,871,"blue","orange","orange","blue","left","middle_right","h","middle_right","left","1","1",0.83,0.692,1,0,0,1,1,1,0,1,0.138,0,7,0.005,"blue","null","orange","null",1,1,0.692,0.407,0.83,0.453
"4678",24,"2",78,856,"blue","orange","orange","blue","middle_left","left","s","left","middle_left","1","1",0.731,0.399,1,0,1,1,1,0,1,1,0.332,0,7,0.005,"orange","blue","null","null",1,1,0.731,0.399,0.825,0.475
"4679",24,"2",79,515,"blue","orange","orange","blue","right","left","s","left","right","1","1",0.723,0.501,1,1,0,1,1,1,0,1,0.222,0,7,0.005,"orange","null","null","blue",1,1,0.723,0.378,0.8,0.501
"4680",24,"2",80,814,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","1","1",0.788,0.499,1,0,0,1,1,0,1,1,0.289,0,7,0.005,"null","null","orange","blue",1,1,0.72,0.362,0.788,0.499
"4681",24,"2",81,646,"blue","orange","orange","blue","middle_left","left","s","left","middle_left","1","1",0.704,0.375,1,0,0,1,1,0,0,1,0.329,0,7,0.005,"orange","blue","null","null",1,1,0.704,0.375,0.828,0.487
"4682",24,"2",82,1424,"blue","orange","orange","blue","left","right","k","right","left","0","1",0.494,0.723,1,0,0,1,1,1,0,0,0.229,0,7,0,"blue","null","null","orange",1,1,0.723,0.351,0.837,0.494
