"","subject","block","trial","rt","card1","card2","ch_card","unch_card","key1","key2","response_key","ch_key","unch_key","reward","reward_oneback","prob_ch","prob_unch","stay_card","stay_key","stay_unch","reoffer_ch_card","reoffer_unch_card","reoffer_ch_key","reoffer_unch_key","accuracy","delta_exp_value","number_inattention","instructions_mistakes","bonus","card_in_left","card_in_middle_left","card_in_middle_right","card_in_right","counterbalance_reward","counterbalance_stimuli","prob_reward_1","prob_reward_2","prob_reward_3","prob_reward_4","exclude_trial_omission","exclude_inattention"
"3702",20,"2",75,503,"blue","orange","orange","blue","left","middle_right","h","middle_right","left","1","1",0.847,0.656,0,1,0,1,1,1,0,1,0.191,0,1,0.005,"blue","null","orange","null",1,1,0.656,0.408,0.847,0.519,FALSE,FALSE
"3703",20,"2",76,2274,"blue","orange","blue","orange","right","middle_right","k","right","middle_right","0","1",0.48,0.836,0,0,0,1,1,1,0,0,0.356,0,1,0,"null","null","orange","blue",1,1,0.662,0.371,0.836,0.48,FALSE,FALSE
"3704",20,"2",77,1107,"blue","orange","blue","orange","left","middle_left","s","left","middle_left","1","0",0.692,0.407,1,0,0,1,1,0,0,1,0.285,0,1,0.005,"blue","orange","null","null",1,1,0.692,0.407,0.83,0.453,FALSE,FALSE
"3705",20,"2",78,473,"blue","orange","blue","orange","left","right","s","left","right","1","1",0.731,0.475,1,1,0,1,1,1,0,1,0.256,0,1,0.005,"blue","null","null","orange",1,1,0.731,0.399,0.825,0.475,FALSE,FALSE
"3706",20,"2",79,1329,"blue","orange","blue","orange","middle_left","middle_right","f","middle_left","middle_right","0","1",0.378,0.8,1,0,0,1,1,0,0,0,0.422,0,1,0,"null","blue","orange","null",1,1,0.723,0.378,0.8,0.501,FALSE,FALSE
"3707",20,"2",80,489,"blue","orange","blue","orange","middle_right","middle_left","h","middle_right","middle_left","0","0",0.788,0.362,1,0,1,1,1,1,1,1,0.426,0,1,0,"null","orange","blue","null",1,1,0.72,0.362,0.788,0.499,FALSE,FALSE
"3708",20,"2",81,690,"blue","orange","orange","blue","middle_left","left","s","left","middle_left","0","0",0.704,0.375,0,0,0,1,1,0,1,1,0.329,0,1,0,"orange","blue","null","null",1,1,0.704,0.375,0.828,0.487,FALSE,FALSE
"3709",20,"2",82,1726,"blue","orange","blue","orange","right","middle_right","k","right","middle_right","1","0",0.494,0.837,0,0,0,1,1,0,0,0,0.343,0,1,0.005,"null","null","orange","blue",1,1,0.723,0.351,0.837,0.494,FALSE,FALSE
"3710",20,"2",83,1276,"blue","orange","blue","orange","middle_right","left","h","middle_right","left","1","1",0.832,0.738,1,0,1,1,1,0,1,1,0.094,0,1,0.005,"orange","null","blue","null",1,1,0.738,0.359,0.832,0.529,FALSE,FALSE
"3711",20,"2",84,1809,"blue","orange","blue","orange","middle_left","left","f","middle_left","left","0","1",0.388,0.773,1,0,0,1,1,0,1,0,0.385,0,1,0,"orange","blue","null","null",1,1,0.773,0.388,0.846,0.547,FALSE,FALSE
"3712",20,"2",85,1326,"blue","orange","blue","orange","right","middle_left","k","right","middle_left","1","0",0.581,0.374,1,0,0,1,1,1,0,1,0.207,0,1,0.005,"null","orange","null","blue",1,1,0.79,0.374,0.811,0.581,FALSE,FALSE
"3713",20,"2",86,852,"blue","orange","orange","blue","middle_left","right","k","right","middle_left","0","1",0.559,0.371,0,1,0,1,1,1,1,1,0.188,0,1,0,"null","blue","null","orange",1,1,0.758,0.371,0.796,0.559,FALSE,FALSE
"3714",20,"2",87,1357,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","1","0",0.796,0.537,0,0,0,1,1,1,0,1,0.259,0,1,0.005,"null","null","blue","orange",1,1,0.742,0.396,0.796,0.537,FALSE,FALSE
"3715",20,"2",88,1672,"blue","orange","blue","orange","right","left","k","right","left","0","1",0.523,0.752,1,0,1,1,1,0,1,0,0.229,0,1,0,"orange","null","null","blue",1,1,0.752,0.418,0.772,0.523,FALSE,FALSE
"3716",20,"2",89,1320,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","1","0",0.777,0.543,0,0,0,1,1,1,0,1,0.234,0,1,0.005,"null","null","orange","blue",1,1,0.785,0.424,0.777,0.543,FALSE,FALSE
"3717",20,"2",90,679,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","1","1",0.777,0.54,1,1,0,1,1,1,1,1,0.237,0,1,0.005,"null","null","orange","blue",1,1,0.77,0.444,0.777,0.54,FALSE,FALSE
"3718",20,"2",91,1247,"blue","orange","blue","orange","right","middle_left","k","right","middle_left","0","1",0.573,0.432,0,0,1,1,1,0,1,1,0.141,0,1,0,"null","orange","null","blue",1,1,0.783,0.432,0.754,0.573,FALSE,FALSE
"3719",20,"2",92,452,"blue","orange","blue","orange","middle_right","middle_left","h","middle_right","middle_left","1","0",0.777,0.477,1,0,0,1,1,0,1,1,0.3,0,1,0.005,"null","orange","blue","null",1,1,0.783,0.477,0.777,0.606,FALSE,FALSE
"3720",20,"2",93,454,"blue","orange","blue","orange","middle_right","middle_left","h","middle_right","middle_left","1","1",0.806,0.495,1,1,0,1,1,1,1,1,0.311,0,1,0.005,"null","orange","blue","null",1,1,0.775,0.495,0.806,0.566,FALSE,FALSE
"3721",20,"2",94,1254,"blue","orange","orange","blue","middle_left","left","s","left","middle_left","1","1",0.767,0.496,0,0,0,1,1,0,1,1,0.271,0,1,0.005,"orange","blue","null","null",1,1,0.767,0.496,0.834,0.577,FALSE,FALSE
"3722",20,"2",95,1242,"blue","orange","orange","blue","left","middle_right","h","middle_right","left","1","1",0.85,0.774,1,0,0,1,1,1,0,1,0.076,0,1,0.005,"blue","null","orange","null",1,1,0.774,0.486,0.85,0.559,FALSE,FALSE
"3723",20,"2",96,752,"blue","orange","blue","orange","middle_right","middle_left","h","middle_right","middle_left","1","1",0.85,0.477,0,1,0,1,1,1,0,1,0.373,0,1,0.005,"null","orange","blue","null",1,1,0.734,0.477,0.85,0.537,FALSE,FALSE
"3724",20,"2",97,910,"blue","orange","blue","orange","left","middle_left","s","left","middle_left","1","1",0.732,0.489,1,0,0,1,1,0,1,1,0.243,0,1,0.005,"blue","orange","null","null",1,1,0.732,0.489,0.832,0.552,FALSE,FALSE
"3725",20,"2",98,1678,"blue","orange","orange","blue","middle_left","right","k","right","middle_left","0","1",0.534,0.481,0,0,0,1,1,0,1,1,0.053,0,1,0,"null","blue","null","orange",1,1,0.74,0.481,0.811,0.534,FALSE,FALSE
"3726",20,"2",99,1431,"blue","orange","blue","orange","left","right","s","left","right","1","0",0.729,0.559,0,0,0,1,1,1,0,1,0.17,0,1,0.005,"blue","null","null","orange",1,1,0.729,0.48,0.781,0.559,FALSE,FALSE
"3727",20,"2",100,1142,"blue","orange","blue","orange","left","middle_left","s","left","middle_left","1","1",0.751,0.457,1,1,0,1,1,1,0,1,0.294,0,1,0.005,"blue","orange","null","null",1,1,0.751,0.457,0.806,0.554,FALSE,FALSE
"3728",20,"3",101,655,"blue","orange","orange","blue","middle_right","left","s","left","middle_right","1","1",0.75,0.823,0,1,0,1,1,1,0,0,0.073,0,1,0.005,"orange","null","blue","null",1,1,0.75,0.448,0.823,0.579,FALSE,FALSE
"3729",20,"3",102,1568,"blue","orange","blue","orange","middle_left","right","f","middle_left","right","1","1",0.447,0.58,0,0,0,1,1,0,0,0,0.133,0,1,0.005,"null","blue","null","orange",1,1,0.707,0.447,0.812,0.58,FALSE,FALSE
"3730",20,"3",103,513,"blue","orange","orange","blue","right","left","s","left","right","1","1",0.72,0.561,0,0,0,1,1,0,1,1,0.159,0,1,0.005,"orange","null","null","blue",1,1,0.72,0.479,0.814,0.561,FALSE,FALSE
"3731",20,"3",104,1244,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","1","1",0.805,0.572,0,0,0,1,1,0,1,1,0.233,0,1,0.005,"null","null","blue","orange",1,1,0.728,0.496,0.805,0.572,FALSE,FALSE
"3732",20,"3",105,1578,"blue","orange","blue","orange","right","middle_left","k","right","middle_left","1","1",0.569,0.496,1,0,1,1,1,0,1,1,0.073,0,1,0.005,"null","orange","null","blue",1,1,0.729,0.496,0.771,0.569,FALSE,FALSE
"3733",20,"3",106,1997,"blue","orange","blue","orange","left","middle_right","s","left","middle_right","1","1",0.733,0.737,1,0,0,1,1,0,0,0,0.004,0,1,0.005,"blue","null","orange","null",1,1,0.733,0.496,0.737,0.578,FALSE,FALSE
"3734",20,"3",107,1366,"blue","orange","blue","orange","right","middle_right","k","right","middle_right","1","1",0.606,0.739,1,0,0,1,1,0,1,0,0.133,0,1,0.005,"null","null","orange","blue",1,1,0.748,0.469,0.739,0.606,FALSE,FALSE
"3735",20,"3",108,1560,"blue","orange","blue","orange","left","middle_left","s","left","middle_left","1","1",0.734,0.468,1,0,0,1,1,0,0,1,0.266,0,1,0.005,"blue","orange","null","null",1,1,0.734,0.468,0.727,0.583,FALSE,FALSE
"3736",20,"3",109,1182,"blue","orange","orange","blue","right","left","s","left","right","1","1",0.727,0.537,0,1,0,1,1,1,0,1,0.19,0,1,0.005,"orange","null","null","blue",1,1,0.727,0.505,0.733,0.537,FALSE,FALSE
"3737",20,"3",110,857,"blue","orange","orange","blue","middle_left","left","s","left","middle_left","0","1",0.721,0.517,1,1,0,1,1,1,0,1,0.204,0,1,0,"orange","blue","null","null",1,1,0.721,0.517,0.715,0.556,FALSE,FALSE
"3738",20,"3",111,858,"blue","orange","blue","orange","left","middle_right","s","left","middle_right","1","0",0.696,0.699,0,1,0,1,1,1,0,0,0.003,0,1,0.005,"blue","null","orange","null",1,1,0.696,0.494,0.699,0.543,FALSE,FALSE
"3739",20,"3",112,633,"blue","orange","blue","orange","left","middle_right","s","left","middle_right","1","1",0.74,0.717,1,1,0,1,1,1,1,1,0.023,0,1,0.005,"blue","null","orange","null",1,1,0.74,0.527,0.717,0.516,FALSE,FALSE
"3740",20,"3",113,2047,"blue","orange","orange","blue","middle_left","right","k","right","middle_left","0","1",0.529,0.494,0,0,0,1,1,0,0,1,0.035,0,1,0,"null","blue","null","orange",1,1,0.727,0.494,0.726,0.529,FALSE,FALSE
"3741",20,"3",114,827,"blue","orange","blue","orange","left","right","s","left","right","1","0",0.731,0.519,0,0,0,1,1,1,0,1,0.212,0,1,0.005,"blue","null","null","orange",1,1,0.731,0.501,0.747,0.519,FALSE,FALSE
"3742",20,"3",115,1166,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","0","1",0.733,0.516,1,0,0,1,1,0,1,1,0.217,0,1,0,"null","null","blue","orange",1,1,0.763,0.51,0.733,0.516,FALSE,FALSE
"3743",20,"3",116,638,"blue","orange","blue","orange","left","middle_right","s","left","middle_right","1","0",0.723,0.744,1,0,0,1,1,1,0,0,0.021,0,1,0.005,"blue","null","orange","null",1,1,0.723,0.488,0.744,0.522,FALSE,FALSE
"3744",20,"3",117,1472,"blue","orange","orange","blue","middle_right","middle_left","f","middle_left","middle_right","1","1",0.513,0.765,0,0,0,1,1,0,1,0,0.252,0,1,0.005,"null","orange","blue","null",1,1,0.719,0.513,0.765,0.496,FALSE,FALSE
"3745",20,"3",118,691,"blue","orange","orange","blue","middle_right","left","s","left","middle_right","1","1",0.734,0.775,1,0,0,1,1,0,1,0,0.041,0,1,0.005,"orange","null","blue","null",1,1,0.734,0.51,0.775,0.493,FALSE,FALSE
"3746",20,"3",119,585,"blue","orange","blue","orange","left","right","s","left","right","1","1",0.772,0.514,0,1,0,1,1,1,0,1,0.258,0,1,0.005,"blue","null","null","orange",1,1,0.772,0.507,0.77,0.514,FALSE,FALSE
"3747",20,"3",120,405,"blue","orange","orange","blue","middle_right","left","s","left","middle_right","1","1",0.779,0.739,0,1,0,1,1,1,0,1,0.04,0,1,0.005,"orange","null","blue","null",1,1,0.779,0.493,0.739,0.509,FALSE,FALSE
"3748",20,"3",121,952,"blue","orange","orange","blue","right","middle_left","f","middle_left","right","1","1",0.478,0.508,1,0,0,1,1,0,0,0,0.03,0,1,0.005,"null","orange","null","blue",1,1,0.78,0.478,0.724,0.508,FALSE,FALSE
"3749",20,"3",122,661,"blue","orange","blue","orange","middle_left","right","f","middle_left","right","0","1",0.463,0.502,0,1,0,1,1,1,1,0,0.039,0,1,0,"null","blue","null","orange",1,1,0.769,0.463,0.774,0.502,FALSE,FALSE
"3750",20,"3",123,1773,"blue","orange","orange","blue","middle_left","right","k","right","middle_left","0","0",0.496,0.425,0,0,1,1,1,1,1,1,0.071,0,1,0,"null","blue","null","orange",1,1,0.77,0.425,0.763,0.496,FALSE,FALSE
"3751",20,"3",124,543,"blue","orange","orange","blue","right","middle_left","f","middle_left","right","1","0",0.47,0.496,1,0,1,1,1,1,1,0,0.026,0,1,0.005,"null","orange","null","blue",1,1,0.781,0.47,0.74,0.496,FALSE,FALSE
"3752",20,"3",125,469,"blue","orange","blue","orange","left","middle_right","s","left","middle_right","1","1",0.768,0.702,0,0,0,1,1,0,0,1,0.0660000000000001,0,1,0.005,"blue","null","orange","null",1,1,0.768,0.451,0.702,0.493,FALSE,FALSE
"3753",20,"3",126,370,"blue","orange","orange","blue","middle_left","left","s","left","middle_left","1","1",0.731,0.475,0,1,0,1,1,1,0,1,0.256,0,1,0.005,"orange","blue","null","null",1,1,0.731,0.475,0.725,0.503,FALSE,FALSE
"3754",20,"3",127,368,"blue","orange","orange","blue","middle_right","left","s","left","middle_right","0","1",0.742,0.703,1,1,0,1,1,1,0,1,0.039,0,1,0,"orange","null","blue","null",1,1,0.742,0.472,0.703,0.51,FALSE,FALSE
"3755",20,"3",128,1150,"blue","orange","orange","blue","left","right","k","right","left","1","0",0.469,0.723,1,0,0,1,1,1,0,0,0.254,0,1,0.005,"blue","null","null","orange",1,1,0.723,0.495,0.679,0.469,FALSE,FALSE
"3756",20,"3",129,1069,"blue","orange","orange","blue","left","middle_right","h","middle_right","left","0","1",0.689,0.741,1,0,0,1,1,0,1,0,0.052,0,1,0,"blue","null","orange","null",1,1,0.741,0.49,0.689,0.495,FALSE,FALSE
"3757",20,"3",130,565,"blue","orange","orange","blue","middle_right","middle_left","f","middle_left","middle_right","1","0",0.52,0.684,1,0,0,1,1,1,0,0,0.164,0,1,0.005,"null","orange","blue","null",1,1,0.708,0.52,0.684,0.478,FALSE,FALSE
"3758",20,"3",131,667,"blue","orange","orange","blue","middle_left","left","s","left","middle_left","1","1",0.699,0.504,1,0,0,1,1,1,0,1,0.195,0,1,0.005,"orange","blue","null","null",1,1,0.699,0.504,0.694,0.461,FALSE,FALSE
"3759",20,"3",132,457,"blue","orange","blue","orange","left","right","s","left","right","1","1",0.707,0.459,0,1,0,1,1,1,0,1,0.248,0,1,0.005,"blue","null","null","orange",1,1,0.707,0.526,0.686,0.459,FALSE,FALSE
"3760",20,"3",133,389,"blue","orange","blue","orange","left","middle_left","s","left","middle_left","0","1",0.7,0.542,1,1,0,1,1,1,0,1,0.158,0,1,0,"blue","orange","null","null",1,1,0.7,0.542,0.711,0.466,FALSE,FALSE
"3761",20,"3",134,511,"blue","orange","orange","blue","right","left","s","left","right","0","0",0.717,0.433,0,1,0,1,1,1,0,1,0.284,0,1,0,"orange","null","null","blue",1,1,0.717,0.498,0.691,0.433,FALSE,FALSE
"3762",20,"3",135,1091,"blue","orange","orange","blue","left","middle_right","h","middle_right","left","1","0",0.703,0.727,1,0,0,1,1,1,0,0,0.024,0,1,0.005,"blue","null","orange","null",1,1,0.727,0.516,0.703,0.437,FALSE,FALSE
"3763",20,"3",136,1277,"blue","orange","blue","orange","middle_left","right","f","middle_left","right","1","1",0.502,0.456,0,0,0,1,1,0,0,1,0.046,0,1,0.005,"null","blue","null","orange",1,1,0.749,0.502,0.706,0.456,FALSE,FALSE
"3764",20,"3",137,1026,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","0","1",0.716,0.442,1,0,0,1,1,0,1,1,0.274,0,1,0,"null","null","blue","orange",1,1,0.765,0.513,0.716,0.442,FALSE,FALSE
"3765",20,"3",138,997,"blue","orange","orange","blue","middle_left","left","s","left","middle_left","1","0",0.778,0.506,0,0,0,1,1,0,0,1,0.272,0,1,0.005,"orange","blue","null","null",1,1,0.778,0.506,0.739,0.441,FALSE,FALSE
"3766",20,"3",139,1018,"blue","orange","blue","orange","middle_left","right","f","middle_left","right","0","1",0.492,0.422,0,0,1,1,1,0,1,1,0.07,0,1,0,"null","blue","null","orange",1,1,0.737,0.492,0.732,0.422,FALSE,FALSE
"3767",20,"3",140,698,"blue","orange","blue","orange","left","middle_left","s","left","middle_left","1","0",0.736,0.545,1,0,0,1,1,1,0,1,0.191,0,1,0.005,"blue","orange","null","null",1,1,0.736,0.545,0.725,0.421,FALSE,FALSE
"3768",20,"3",141,1353,"blue","orange","blue","orange","right","left","k","right","left","0","1",0.382,0.754,1,0,0,1,1,1,0,0,0.372,0,1,0,"orange","null","null","blue",1,1,0.754,0.544,0.735,0.382,FALSE,FALSE
"3769",20,"3",142,496,"blue","orange","blue","orange","left","middle_right","s","left","middle_right","1","0",0.78,0.752,1,0,1,1,1,0,1,1,0.028,0,1,0.005,"blue","null","orange","null",1,1,0.78,0.539,0.752,0.383,FALSE,FALSE
"3770",20,"3",143,387,"blue","orange","blue","orange","left","middle_left","s","left","middle_left","1","1",0.82,0.525,1,1,0,1,1,1,0,1,0.295,0,1,0.005,"blue","orange","null","null",1,1,0.82,0.525,0.756,0.384,FALSE,FALSE
"3771",20,"3",144,418,"blue","orange","orange","blue","middle_left","left","s","left","middle_left","1","1",0.85,0.514,0,1,0,1,1,1,1,1,0.336,0,1,0.005,"orange","blue","null","null",1,1,0.85,0.514,0.763,0.366,FALSE,FALSE
"3772",20,"3",145,393,"blue","orange","orange","blue","middle_left","left","s","left","middle_left","1","1",0.85,0.523,1,1,0,1,1,1,1,1,0.327,0,1,0.005,"orange","blue","null","null",1,1,0.85,0.523,0.785,0.365,FALSE,FALSE
"3773",20,"3",146,428,"blue","orange","blue","orange","left","middle_right","s","left","middle_right","0","1",0.85,0.792,0,1,0,1,1,1,0,1,0.0579999999999999,0,1,0,"blue","null","orange","null",1,1,0.85,0.494,0.792,0.36,FALSE,FALSE
"3774",20,"3",147,2038,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","1","0",0.81,0.323,0,0,1,1,1,0,1,1,0.487,0,1,0.005,"null","null","orange","blue",1,1,0.85,0.475,0.81,0.323,FALSE,FALSE
"3775",20,"3",148,2377,"blue","orange","blue","orange","middle_left","left","f","middle_left","left","0","1",0.493,0.85,0,0,0,1,1,0,0,0,0.357,0,1,0,"orange","blue","null","null",1,1,0.85,0.493,0.794,0.327,FALSE,FALSE
"3776",20,"3",149,1458,"blue","orange","orange","blue","middle_left","right","k","right","middle_left","0","0",0.359,0.501,0,0,0,1,1,1,0,0,0.142,0,1,0,"null","blue","null","orange",1,1,0.85,0.501,0.799,0.359,FALSE,FALSE
"3777",20,"3",150,1141,"blue","orange","orange","blue","middle_right","left","s","left","middle_right","0","0",0.85,0.783,1,0,0,1,1,0,0,1,0.0669999999999999,0,1,0,"orange","null","blue","null",1,1,0.85,0.524,0.783,0.366,FALSE,FALSE
"3778",20,"4",151,1301,"blue","orange","orange","blue","right","middle_left","f","middle_left","right","0","0",0.525,0.371,1,0,0,1,1,0,0,1,0.154,0,1,0,"null","orange","null","blue",1,1,0.816,0.525,0.789,0.371,FALSE,FALSE
"3779",20,"4",152,896,"blue","orange","orange","blue","middle_left","left","s","left","middle_left","0","0",0.788,0.539,1,0,0,1,1,1,0,1,0.249,0,1,0,"orange","blue","null","null",1,1,0.788,0.539,0.786,0.376,FALSE,FALSE
"3780",20,"4",153,1391,"blue","orange","blue","orange","middle_right","middle_left","h","middle_right","middle_left","1","0",0.783,0.539,0,0,0,1,1,0,1,1,0.244,0,1,0.005,"null","orange","blue","null",1,1,0.8,0.539,0.783,0.334,FALSE,FALSE
"3781",20,"4",154,1216,"blue","orange","blue","orange","right","left","k","right","left","1","1",0.354,0.778,1,0,0,1,1,0,0,0,0.424,0,1,0.005,"orange","null","null","blue",1,1,0.778,0.556,0.77,0.354,FALSE,FALSE
"3782",20,"4",155,1181,"blue","orange","blue","orange","middle_right","left","h","middle_right","left","0","1",0.777,0.785,1,0,0,1,1,0,1,0,0.00800000000000001,0,1,0,"orange","null","blue","null",1,1,0.785,0.53,0.777,0.348,FALSE,FALSE
"3783",20,"4",156,1451,"blue","orange","blue","orange","right","left","k","right","left","1","0",0.359,0.805,1,0,0,1,1,0,1,0,0.446,0,1,0.005,"orange","null","null","blue",1,1,0.805,0.519,0.774,0.359,FALSE,FALSE
"3784",20,"4",157,577,"blue","orange","orange","blue","middle_left","right","k","right","middle_left","0","1",0.352,0.505,0,1,0,1,1,1,0,0,0.153,0,1,0,"null","blue","null","orange",1,1,0.815,0.505,0.779,0.352,FALSE,FALSE
"3785",20,"4",158,549,"blue","orange","orange","blue","middle_left","left","s","left","middle_left","1","0",0.804,0.508,1,0,0,1,1,0,1,1,0.296,0,1,0.005,"orange","blue","null","null",1,1,0.804,0.508,0.757,0.361,FALSE,FALSE
"3786",20,"4",159,479,"blue","orange","blue","orange","left","middle_left","s","left","middle_left","1","1",0.805,0.509,0,1,0,1,1,1,1,1,0.296,0,1,0.005,"blue","orange","null","null",1,1,0.805,0.509,0.721,0.342,FALSE,FALSE
"3787",20,"4",160,1526,"blue","orange","blue","orange","middle_left","middle_right","f","middle_left","middle_right","0","1",0.52,0.738,1,0,1,1,1,0,1,0,0.218,0,1,0,"null","blue","orange","null",1,1,0.81,0.52,0.738,0.331,FALSE,FALSE
"3788",20,"4",161,1155,"blue","orange","blue","orange","left","middle_right","s","left","middle_right","1","0",0.81,0.766,1,0,0,1,1,0,1,1,0.044,0,1,0.005,"blue","null","orange","null",1,1,0.81,0.52,0.766,0.321,FALSE,FALSE
"3789",20,"4",162,2519,"blue","orange","blue","orange","middle_right","middle_left","h","middle_right","middle_left","1","1",0.733,0.514,1,0,1,1,1,0,1,1,0.219,0,1,0.005,"null","orange","blue","null",1,1,0.817,0.514,0.733,0.304,FALSE,FALSE
"3790",20,"4",163,455,"blue","orange","blue","orange","middle_right","middle_left","h","middle_right","middle_left","1","1",0.687,0.531,1,1,0,1,1,1,1,1,0.156,0,1,0.005,"null","orange","blue","null",1,1,0.787,0.531,0.687,0.311,FALSE,FALSE
"3791",20,"4",164,541,"blue","orange","orange","blue","middle_left","middle_right","h","middle_right","middle_left","1","1",0.691,0.519,0,1,0,1,1,1,1,1,0.172,0,1,0.005,"null","blue","orange","null",1,1,0.768,0.519,0.691,0.324,FALSE,FALSE
"3792",20,"4",165,757,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","0","1",0.727,0.357,0,1,0,1,1,1,0,1,0.37,0,1,0,"null","null","blue","orange",1,1,0.765,0.528,0.727,0.357,FALSE,FALSE
"3793",20,"4",166,1121,"blue","orange","orange","blue","middle_right","right","k","right","middle_right","1","0",0.352,0.713,0,0,1,1,1,1,1,0,0.361,0,1,0.005,"null","null","blue","orange",1,1,0.768,0.512,0.713,0.352,FALSE,FALSE
"3794",20,"4",167,580,"blue","orange","blue","orange","right","middle_right","k","right","middle_right","1","1",0.312,0.751,0,1,0,1,1,1,1,0,0.439,0,1,0.005,"null","null","orange","blue",1,1,0.772,0.503,0.751,0.312,FALSE,FALSE
"3795",20,"4",168,1354,"blue","orange","blue","orange","middle_left","middle_right","f","middle_left","middle_right","0","1",0.492,0.773,1,0,0,1,1,0,1,0,0.281,0,1,0,"null","blue","orange","null",1,1,0.813,0.492,0.773,0.324,FALSE,FALSE
"3796",20,"4",169,886,"blue","orange","blue","orange","left","middle_right","s","left","middle_right","0","0",0.796,0.765,1,0,0,1,1,0,1,1,0.031,0,1,0,"blue","null","orange","null",1,1,0.796,0.49,0.765,0.361,FALSE,FALSE
"3797",20,"4",170,780,"blue","orange","orange","blue","middle_right","right","k","right","middle_right","0","0",0.344,0.756,0,0,0,1,1,0,1,0,0.412,0,1,0,"null","null","blue","orange",1,1,0.807,0.461,0.756,0.344,FALSE,FALSE
"3798",20,"4",171,991,"blue","orange","blue","orange","left","right","s","left","right","1","0",0.797,0.365,0,0,0,1,1,1,0,1,0.432,0,1,0.005,"blue","null","null","orange",1,1,0.797,0.412,0.683,0.365,FALSE,FALSE
"3799",20,"4",172,1050,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","0","1",0.644,0.344,0,0,0,1,1,0,1,1,0.3,0,1,0,"null","null","orange","blue",1,1,0.772,0.421,0.644,0.344,FALSE,FALSE
"3800",20,"4",173,468,"blue","orange","orange","blue","middle_right","right","k","right","middle_right","0","0",0.364,0.635,1,0,1,1,1,1,1,0,0.271,0,1,0,"null","null","blue","orange",1,1,0.751,0.428,0.635,0.364,FALSE,FALSE
"3801",20,"4",174,1008,"blue","orange","orange","blue","middle_right","middle_left","f","middle_left","middle_right","0","0",0.452,0.632,1,0,0,1,1,0,1,0,0.18,0,1,0,"null","orange","blue","null",1,1,0.753,0.452,0.632,0.37,FALSE,FALSE
"3802",20,"4",175,630,"blue","orange","orange","blue","right","left","s","left","right","1","0",0.765,0.365,1,0,0,1,1,0,0,1,0.4,0,1,0.005,"orange","null","null","blue",1,1,0.765,0.481,0.628,0.365,FALSE,FALSE
"3803",20,"4",176,529,"blue","orange","blue","orange","left","middle_left","s","left","middle_left","1","1",0.792,0.518,0,1,0,1,1,1,0,1,0.274,0,1,0.005,"blue","orange","null","null",1,1,0.792,0.518,0.657,0.369,FALSE,FALSE
"3804",20,"4",177,406,"blue","orange","orange","blue","right","left","s","left","right","1","1",0.771,0.376,0,1,0,1,1,1,0,1,0.395,0,1,0.005,"orange","null","null","blue",1,1,0.771,0.511,0.669,0.376,FALSE,FALSE
"3805",20,"4",178,449,"blue","orange","blue","orange","left","middle_left","s","left","middle_left","1","1",0.771,0.501,0,1,0,1,1,1,0,1,0.27,0,1,0.005,"blue","orange","null","null",1,1,0.771,0.501,0.698,0.367,FALSE,FALSE
"3806",20,"4",179,1514,"blue","orange","orange","blue","middle_right","right","k","right","middle_right","0","1",0.315,0.717,0,0,0,1,1,0,0,0,0.402,0,1,0,"null","null","blue","orange",1,1,0.714,0.513,0.717,0.315,FALSE,FALSE
"3807",20,"4",180,1221,"blue","orange","blue","orange","left","middle_left","s","left","middle_left","1","0",0.688,0.51,0,0,0,1,1,0,0,1,0.178,0,1,0.005,"blue","orange","null","null",1,1,0.688,0.51,0.718,0.294,FALSE,FALSE
"3808",20,"4",181,401,"blue","orange","orange","blue","middle_left","left","s","left","middle_left","1","1",0.685,0.499,0,1,0,1,1,1,1,1,0.186,0,1,0.005,"orange","blue","null","null",1,1,0.685,0.499,0.733,0.301,FALSE,FALSE
"3809",20,"4",182,402,"blue","orange","orange","blue","middle_left","left","s","left","middle_left","1","1",0.705,0.53,1,1,0,1,1,1,1,1,0.175,0,1,0.005,"orange","blue","null","null",1,1,0.705,0.53,0.73,0.293,FALSE,FALSE
"3810",20,"4",183,1076,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","1","1",0.727,0.271,0,0,0,1,1,0,0,1,0.456,0,1,0.005,"null","null","blue","orange",1,1,0.738,0.55,0.727,0.271,FALSE,FALSE
"3811",20,"4",184,375,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","0","1",0.71,0.277,0,1,0,1,1,1,1,1,0.433,0,1,0,"null","null","orange","blue",1,1,0.744,0.559,0.71,0.277,FALSE,FALSE
"3812",20,"4",185,1240,"blue","orange","orange","blue","right","middle_left","f","middle_left","right","1","0",0.54,0.279,1,0,0,1,1,0,1,1,0.261,0,1,0.005,"null","orange","null","blue",1,1,0.74,0.54,0.71,0.279,FALSE,FALSE
