"","trial","set_size","rt","accuracy","response","correct_response","mapping","condition","location","color","locations","colors","mean_accuracy4","mean_accuracy8","mean_accuracy_combined","capacity4","capacity8","capacity_combined","exclude_chance","exclude_4","exclude_inattention"
"3990",30,4,"910","true","s","s","sk","s","b","green","b,f,g,j","green,black,yellow,red",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"3991",31,8,"714","true","k","k","sk","d","b","blue","b,a,e,f,h,i,l,k","green,magenta,brown,black,cyan,orange,yellow,red",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"3992",32,8,"836","false","s","k","sk","d","f","blue","c,b,e,f,i,g,l,j","magenta,orange,black,yellow,red,green,cyan,brown",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"3993",33,8,"1016","true","k","k","sk","d","b","green","a,b,f,d,h,g,l,j","black,cyan,orange,magenta,yellow,red,brown,blue",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"3994",34,4,"520","true","s","s","sk","s","b","red","b,f,g,l","red,green,brown,magenta",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"3995",35,8,"1228","true","k","k","sk","d","j","red","c,b,f,e,i,h,k,j","black,orange,brown,magenta,blue,yellow,cyan,green",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"3996",36,8,"901","false","s","k","sk","d","e","orange","c,a,e,f,g,h,k,j","green,brown,yellow,black,cyan,blue,red,magenta",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"3997",37,8,"944","true","s","s","sk","s","g","brown","b,a,d,f,h,g,j,k","red,green,blue,black,cyan,brown,yellow,magenta",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"3998",38,8,"1032","false","s","k","sk","d","e","magenta","a,b,f,e,g,h,j,l","black,cyan,orange,blue,brown,green,yellow,red",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"3999",39,8,"1156","false","k","s","sk","s","k","yellow","b,a,e,f,g,h,j,k","orange,black,magenta,green,cyan,brown,red,yellow",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4000",40,8,"1160","true","k","k","sk","d","d","black","a,c,d,e,i,g,k,l","green,blue,orange,magenta,red,yellow,cyan,brown",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4001",41,4,"1122","true","k","k","sk","d","k","green","b,e,h,k","red,magenta,orange,cyan",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4002",42,4,"856","true","k","k","sk","d","d","green","c,d,g,j","cyan,magenta,black,yellow",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4003",43,4,"714","true","k","k","sk","d","l","red","b,f,g,l","yellow,magenta,blue,orange",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4004",44,8,"991","true","k","k","sk","d","g","red","c,a,e,f,g,i,j,k","black,magenta,cyan,green,orange,blue,brown,yellow",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4005",45,8,"1054","false","k","s","sk","s","k","blue","a,b,e,f,h,g,j,k","orange,cyan,yellow,black,brown,magenta,green,blue",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4006",46,4,"1095","true","k","k","sk","d","h","cyan","b,d,h,k","red,green,yellow,blue",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4007",47,4,"678","true","s","s","sk","s","h","green","b,f,h,l","magenta,red,green,blue",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4008",48,8,"922","false","k","s","sk","s","l","red","c,b,e,f,g,i,l,k","green,cyan,black,orange,magenta,brown,red,yellow",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4009",49,4,"772","true","s","s","sk","s","j","brown","a,f,h,j","black,blue,magenta,brown",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4010",50,8,"1030","false","s","k","sk","d","b","green","c,b,d,f,h,g,k,j","orange,cyan,yellow,black,magenta,red,brown,blue",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4011",51,4,"625","true","k","k","sk","d","g","green","c,e,g,k","black,magenta,orange,yellow",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4012",52,8,"1298","false","k","s","sk","s","j","black","c,a,d,f,h,i,j,k","red,orange,magenta,brown,blue,green,black,yellow",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4013",53,4,"1128","true","k","k","sk","d","f","orange","b,f,i,j","yellow,cyan,blue,black",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4014",54,8,"956","true","s","s","sk","s","j","green","b,a,e,d,h,i,k,j","blue,black,yellow,red,brown,magenta,orange,green",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4015",55,8,"1165","true","s","s","sk","s","d","yellow","a,c,d,e,h,i,j,k","orange,black,yellow,blue,magenta,cyan,green,brown",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4016",56,8,"648","true","k","k","sk","d","b","cyan","b,a,f,e,i,g,k,j","black,magenta,red,blue,brown,green,yellow,orange",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4017",57,4,"753","true","s","s","sk","s","j","blue","a,f,g,j","black,green,red,blue",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4018",58,4,"719","true","k","k","sk","d","d","cyan","c,d,i,l","black,brown,red,orange",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4019",59,4,"1180","false","s","k","sk","d","f","black","a,f,g,k","green,blue,cyan,red",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4020",60,8,"1175","false","s","k","sk","d","j","cyan","c,b,f,d,i,g,k,j","green,orange,yellow,black,brown,magenta,red,blue",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4021",61,8,"604","true","k","k","sk","d","g","yellow","c,b,e,d,h,g,j,l","red,blue,brown,black,green,magenta,orange,cyan",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4022",62,4,"1183","false","k","s","sk","s","l","brown","c,d,h,l","cyan,yellow,red,brown",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4023",63,4,"744","true","k","k","sk","d","b","magenta","b,e,h,k","red,yellow,black,brown",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4024",64,4,"1104","true","s","s","sk","s","k","cyan","a,f,h,k","blue,magenta,green,cyan",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4025",65,4,"939","true","s","s","sk","s","j","green","c,f,i,j","brown,red,black,green",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4026",66,4,"1025","true","s","s","sk","s","i","red","b,e,i,l","cyan,yellow,red,green",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4027",67,8,"977","true","k","k","sk","d","d","yellow","a,b,d,f,i,h,l,k","black,blue,green,magenta,cyan,orange,red,brown",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4028",68,8,"878","false","k","s","sk","s","k","cyan","a,b,e,f,g,h,k,j","black,blue,brown,green,yellow,orange,cyan,red",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4029",69,4,"665","true","k","k","sk","d","g","yellow","a,e,g,l","black,brown,orange,red",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4030",70,8,"821","true","s","s","sk","s","d","green","b,c,d,f,h,i,l,j","black,red,green,orange,yellow,cyan,brown,magenta",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4031",71,8,"1221","false","s","k","sk","d","l","yellow","a,b,e,f,g,h,l,k","magenta,green,blue,brown,black,orange,cyan,red",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4032",72,4,"1487","true","k","k","sk","d","g","yellow","a,e,g,j","cyan,orange,brown,black",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4033",73,8,"1211","true","k","k","sk","d","i","blue","a,b,d,f,h,i,l,j","red,magenta,yellow,cyan,brown,green,black,orange",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4034",74,8,"847","false","s","k","sk","d","e","magenta","c,b,e,d,g,i,j,k","blue,red,yellow,orange,brown,black,green,cyan",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4035",75,4,"843","true","s","s","sk","s","f","black","b,f,i,k","blue,black,brown,orange",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4036",76,8,"988","false","s","k","sk","d","f","black","c,a,f,e,i,h,k,j","yellow,cyan,green,red,blue,brown,magenta,orange",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4037",77,4,"663","true","s","s","sk","s","a","orange","a,e,i,j","orange,magenta,cyan,red",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4038",78,8,"1329","true","s","s","sk","s","d","black","b,a,d,e,i,g,k,j","magenta,yellow,black,cyan,brown,orange,blue,red",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4039",79,4,"1041","true","k","k","sk","d","l","orange","a,e,g,l","blue,green,yellow,magenta",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4040",80,4,"939","true","k","k","sk","d","b","cyan","b,f,h,l","black,magenta,blue,orange",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4041",81,8,"901","true","s","s","sk","s","e","red","c,a,f,e,g,i,k,l","blue,orange,magenta,red,green,black,cyan,brown",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4042",82,8,"685","true","k","k","sk","d","a","orange","a,b,d,e,h,i,j,k","black,blue,green,magenta,yellow,brown,red,cyan",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4043",83,4,"1121","true","k","k","sk","d","f","cyan","c,f,i,k","red,orange,yellow,green",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4044",84,8,"1426","true","k","k","sk","d","f","red","c,a,f,d,i,g,j,k","blue,orange,brown,green,yellow,black,magenta,cyan",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4045",85,8,"939","true","k","k","sk","d","i","magenta","b,a,d,e,i,h,l,k","black,yellow,cyan,orange,blue,green,red,brown",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4046",86,4,"810","true","s","s","sk","s","f","cyan","c,f,i,k","blue,cyan,red,yellow",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4047",87,4,"939","true","k","k","sk","d","e","yellow","a,e,g,k","green,magenta,black,brown",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4048",88,8,"1125","true","k","k","sk","d","k","black","b,c,e,f,g,i,l,k","magenta,brown,red,orange,blue,yellow,cyan,green",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4049",89,8,"1062","false","k","s","sk","s","k","black","b,c,d,f,h,g,k,l","brown,red,green,blue,orange,yellow,black,magenta",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4050",90,8,"731","true","k","k","sk","d","i","magenta","c,b,f,e,i,g,l,j","cyan,red,yellow,green,blue,orange,brown,black",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4051",91,4,"1061","true","k","k","sk","d","k","blue","b,e,g,k","yellow,red,cyan,black",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4052",92,8,"849","true","k","k","sk","d","b","red","a,b,f,e,h,g,k,j","cyan,magenta,black,green,orange,brown,blue,yellow",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4053",93,4,"705","true","s","s","sk","s","k","green","b,d,h,k","brown,yellow,black,green",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4054",94,8,"865","false","s","k","sk","d","a","green","c,a,d,e,h,i,k,l","orange,black,yellow,blue,magenta,red,brown,cyan",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4055",95,8,"1011","false","k","s","sk","s","i","magenta","b,a,f,d,i,h,k,l","brown,green,cyan,red,magenta,black,yellow,blue",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4056",96,8,"1165","true","s","s","sk","s","j","brown","c,b,e,d,g,h,j,l","magenta,cyan,black,orange,red,blue,brown,yellow",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4057",97,4,"834","true","k","k","sk","d","g","blue","c,e,g,l","yellow,magenta,brown,black",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4058",98,4,"599","true","k","k","sk","d","k","yellow","c,f,i,k","red,blue,brown,magenta",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4059",99,4,"1452","true","s","s","sk","s","k","black","c,e,i,k","orange,yellow,magenta,black",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4060",100,4,"785","true","s","s","sk","s","l","cyan","a,f,g,l","red,black,yellow,cyan",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4061",101,8,"911","true","s","s","sk","s","c","yellow","a,c,e,f,i,g,l,j","orange,yellow,magenta,cyan,black,brown,blue,green",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4062",102,8,"611","true","k","k","sk","d","c","green","b,c,e,d,i,g,j,l","cyan,black,magenta,brown,blue,red,yellow,orange",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4063",103,8,"815","true","k","k","sk","d","b","orange","b,c,d,f,i,g,l,j","yellow,blue,black,magenta,green,brown,cyan,red",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4064",104,8,"827","true","s","s","sk","s","k","cyan","a,c,d,e,h,g,j,k","magenta,red,black,yellow,green,blue,orange,cyan",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4065",105,4,"688","false","k","s","sk","s","d","yellow","b,d,i,l","blue,yellow,magenta,red",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4066",106,8,"1103","true","s","s","sk","s","a","yellow","b,a,f,e,i,h,l,j","red,yellow,blue,black,magenta,cyan,brown,orange",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4067",107,8,"724","true","s","s","sk","s","a","red","c,a,e,f,i,h,k,j","yellow,red,orange,magenta,black,cyan,brown,blue",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4068",108,4,"646","true","s","s","sk","s","j","orange","a,f,h,j","green,blue,brown,orange",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4069",109,8,"715","true","s","s","sk","s","k","green","b,c,f,d,i,g,k,l","cyan,black,blue,brown,red,orange,green,yellow",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4070",110,4,"681","true","k","k","sk","d","h","brown","c,d,h,k","red,blue,green,orange",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4071",111,4,"569","true","s","s","sk","s","a","green","a,e,g,k","green,brown,yellow,red",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4072",112,8,"714","false","s","k","sk","d","k","brown","b,a,d,f,i,g,k,j","blue,red,yellow,cyan,magenta,orange,black,green",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4073",113,8,"577","true","s","s","sk","s","j","green","a,b,d,e,h,i,j,l","brown,red,cyan,magenta,blue,orange,green,black",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4074",114,8,"1002","true","s","s","sk","s","h","yellow","b,a,f,d,i,h,l,j","blue,black,green,cyan,brown,yellow,orange,red",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4075",115,8,"992","true","k","k","sk","d","d","green","b,a,f,d,h,g,j,l","red,orange,yellow,magenta,blue,brown,black,cyan",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4076",116,4,"1061","false","k","s","sk","s","f","black","c,f,g,j","magenta,black,brown,blue",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4077",117,4,"712","true","s","s","sk","s","e","magenta","b,e,h,k","green,magenta,yellow,orange",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4078",118,8,"703","true","s","s","sk","s","h","blue","b,c,e,f,i,h,k,l","cyan,magenta,orange,red,brown,blue,yellow,black",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4079",119,4,"638","true","s","s","sk","s","c","brown","c,f,i,l","brown,yellow,cyan,magenta",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4080",120,4,"556","true","s","s","sk","s","a","brown","a,e,g,l","brown,green,red,orange",0.927272727272727,0.707692307692308,0.817482517482518,3.41818181818182,3.32307692307692,3.37062937062937,FALSE,FALSE,FALSE
"4081",1,8,"636","true","k","k","sk","d","c","yellow","c,b,d,f,g,h,j,l","magenta,black,blue,orange,brown,cyan,red,green",0.866666666666667,0.65,0.758333333333333,2.93333333333333,2.4,2.66666666666667,FALSE,FALSE,FALSE
"4082",2,4,"599","true","k","k","sk","d","g","green","b,f,g,l","brown,cyan,magenta,blue",0.866666666666667,0.65,0.758333333333333,2.93333333333333,2.4,2.66666666666667,FALSE,FALSE,FALSE
"4083",3,4,"700","true","s","s","sk","s","d","yellow","b,d,h,l","magenta,yellow,brown,cyan",0.866666666666667,0.65,0.758333333333333,2.93333333333333,2.4,2.66666666666667,FALSE,FALSE,FALSE
"4084",4,4,"915","true","k","k","sk","d","h","yellow","a,e,h,k","red,magenta,orange,cyan",0.866666666666667,0.65,0.758333333333333,2.93333333333333,2.4,2.66666666666667,FALSE,FALSE,FALSE
"4085",5,4,"854","false","k","s","sk","s","i","yellow","c,f,i,k","red,black,yellow,magenta",0.866666666666667,0.65,0.758333333333333,2.93333333333333,2.4,2.66666666666667,FALSE,FALSE,FALSE
"4086",6,4,"732","true","k","k","sk","d","f","brown","b,f,h,j","magenta,orange,green,blue",0.866666666666667,0.65,0.758333333333333,2.93333333333333,2.4,2.66666666666667,FALSE,FALSE,FALSE
"4087",7,8,"845","true","k","k","sk","d","b","cyan","b,c,d,e,g,h,j,k","blue,yellow,brown,red,orange,green,black,magenta",0.866666666666667,0.65,0.758333333333333,2.93333333333333,2.4,2.66666666666667,FALSE,FALSE,FALSE
"4088",8,8,"927","true","k","k","sk","d","e","yellow","c,a,f,e,g,i,l,k","red,brown,magenta,cyan,blue,black,orange,green",0.866666666666667,0.65,0.758333333333333,2.93333333333333,2.4,2.66666666666667,FALSE,FALSE,FALSE
"4089",9,8,"1045","true","k","k","sk","d","g","yellow","b,c,f,e,h,g,j,k","blue,black,red,cyan,orange,brown,green,magenta",0.866666666666667,0.65,0.758333333333333,2.93333333333333,2.4,2.66666666666667,FALSE,FALSE,FALSE
"4090",10,8,"1062","true","k","k","sk","d","k","yellow","c,a,f,d,h,i,j,k","magenta,red,brown,green,black,orange,cyan,blue",0.866666666666667,0.65,0.758333333333333,2.93333333333333,2.4,2.66666666666667,FALSE,FALSE,FALSE
"4091",11,4,"669","true","k","k","sk","d","d","green","b,d,i,k","cyan,orange,blue,magenta",0.866666666666667,0.65,0.758333333333333,2.93333333333333,2.4,2.66666666666667,FALSE,FALSE,FALSE
"4092",12,8,"909","true","k","k","sk","d","j","cyan","a,b,e,f,i,g,j,k","black,green,magenta,yellow,orange,red,blue,brown",0.866666666666667,0.65,0.758333333333333,2.93333333333333,2.4,2.66666666666667,FALSE,FALSE,FALSE
"4093",13,8,"762","false","k","s","sk","s","g","black","a,b,f,d,g,h,k,l","red,orange,magenta,green,black,brown,yellow,cyan",0.866666666666667,0.65,0.758333333333333,2.93333333333333,2.4,2.66666666666667,FALSE,FALSE,FALSE
"4094",14,4,"531","true","s","s","sk","s","k","cyan","c,f,h,k","brown,black,yellow,cyan",0.866666666666667,0.65,0.758333333333333,2.93333333333333,2.4,2.66666666666667,FALSE,FALSE,FALSE
"4095",15,8,"742","false","k","s","sk","s","k","black","a,c,f,e,i,g,k,j","cyan,magenta,red,orange,yellow,green,black,brown",0.866666666666667,0.65,0.758333333333333,2.93333333333333,2.4,2.66666666666667,FALSE,FALSE,FALSE
"4096",16,8,"956","false","k","s","sk","s","h","brown","a,b,e,d,i,h,j,k","black,blue,magenta,yellow,green,brown,red,orange",0.866666666666667,0.65,0.758333333333333,2.93333333333333,2.4,2.66666666666667,FALSE,FALSE,FALSE
"4097",17,8,"630","true","s","s","sk","s","l","black","b,a,d,e,g,i,l,k","cyan,orange,green,yellow,red,magenta,black,brown",0.866666666666667,0.65,0.758333333333333,2.93333333333333,2.4,2.66666666666667,FALSE,FALSE,FALSE
"4098",18,4,"1073","true","s","s","sk","s","j","green","a,f,h,j","magenta,black,red,green",0.866666666666667,0.65,0.758333333333333,2.93333333333333,2.4,2.66666666666667,FALSE,FALSE,FALSE
"4099",19,8,"877","false","k","s","sk","s","h","brown","c,b,f,e,h,i,l,j","red,yellow,black,cyan,brown,green,orange,blue",0.866666666666667,0.65,0.758333333333333,2.93333333333333,2.4,2.66666666666667,FALSE,FALSE,FALSE
"4100",20,8,"628","true","k","k","sk","d","g","yellow","b,a,d,f,g,h,j,k","orange,cyan,magenta,black,green,red,brown,blue",0.866666666666667,0.65,0.758333333333333,2.93333333333333,2.4,2.66666666666667,FALSE,FALSE,FALSE
"4101",21,8,"805","true","k","k","sk","d","l","brown","c,b,d,f,i,h,l,k","black,yellow,green,red,magenta,blue,cyan,orange",0.866666666666667,0.65,0.758333333333333,2.93333333333333,2.4,2.66666666666667,FALSE,FALSE,FALSE
"4102",22,8,"573","true","k","k","sk","d","c","magenta","c,b,e,d,i,h,k,l","cyan,yellow,green,orange,red,brown,black,blue",0.866666666666667,0.65,0.758333333333333,2.93333333333333,2.4,2.66666666666667,FALSE,FALSE,FALSE
"4103",23,8,"702","false","k","s","sk","s","f","magenta","b,c,f,d,i,h,l,k","brown,yellow,magenta,blue,orange,black,red,green",0.866666666666667,0.65,0.758333333333333,2.93333333333333,2.4,2.66666666666667,FALSE,FALSE,FALSE
"4104",24,4,"656","true","k","k","sk","d","g","brown","b,f,g,j","green,orange,cyan,magenta",0.866666666666667,0.65,0.758333333333333,2.93333333333333,2.4,2.66666666666667,FALSE,FALSE,FALSE
