"","subject","trial","set_size","rt","accuracy","response","correct_response","mapping","condition","stimulus","mean_accuracy4","mean_accuracy8","mean_accuracy_combined","capacity4","capacity8","capacity_combined","exclude_chance","exclude_4","exclude_inattention"
"1562",15,2,4,"751","true","s","s","ks","d","<img class='d' src=images/squares/red.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1563",15,3,4,"490","true","k","k","ks","s","<img class='d' src=images/squares/red.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1564",15,4,8,"627","false","k","s","ks","d","<img class='d' src=images/squares/yellow.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1565",15,5,4,"916","false","s","k","ks","s","<img class='f' src=images/squares/blue.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1566",15,6,4,"537","true","s","s","ks","d","<img class='i' src=images/squares/cyan.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1567",15,7,8,"861","false","k","s","ks","d","<img class='i' src=images/squares/red.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1568",15,8,4,"1432","false","s","k","ks","s","<img class='i' src=images/squares/brown.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1569",15,9,8,"603","true","s","s","ks","d","<img class='i' src=images/squares/cyan.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1570",15,10,8,"603","false","k","s","ks","d","<img class='g' src=images/squares/magenta.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1571",15,11,4,"818","true","s","s","ks","d","<img class='e' src=images/squares/red.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1572",15,12,4,"519","true","k","k","ks","s","<img class='e' src=images/squares/blue.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1573",15,13,8,"781","false","s","k","ks","s","<img class='a' src=images/squares/brown.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1574",15,14,4,"905","true","s","s","ks","d","<img class='g' src=images/squares/brown.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1575",15,15,4,"1014","true","s","s","ks","d","<img class='a' src=images/squares/orange.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1576",15,16,8,"609","false","s","k","ks","s","<img class='e' src=images/squares/green.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1577",15,17,4,"841","true","s","s","ks","d","<img class='g' src=images/squares/brown.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1578",15,18,8,"1156","false","k","s","ks","d","<img class='e' src=images/squares/green.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1579",15,19,4,"807","true","k","k","ks","s","<img class='c' src=images/squares/red.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1580",15,20,8,"763","true","s","s","ks","d","<img class='a' src=images/squares/green.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1581",15,21,8,"952","true","k","k","ks","s","<img class='h' src=images/squares/black.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1582",15,22,4,"1287","false","s","k","ks","s","<img class='d' src=images/squares/cyan.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1583",15,23,4,"660","true","s","s","ks","d","<img class='b' src=images/squares/red.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1584",15,24,8,"799","false","s","k","ks","s","<img class='d' src=images/squares/blue.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1585",15,25,4,"528","true","s","s","ks","d","<img class='e' src=images/squares/yellow.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1586",15,26,4,"685","true","k","k","ks","s","<img class='f' src=images/squares/black.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1587",15,27,8,"765","false","k","s","ks","d","<img class='f' src=images/squares/brown.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1588",15,28,8,"1195","false","s","k","ks","s","<img class='j' src=images/squares/cyan.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1589",15,29,8,"695","true","k","k","ks","s","<img class='l' src=images/squares/green.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1590",15,30,8,"660","true","s","s","ks","d","<img class='d' src=images/squares/cyan.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1591",15,31,8,"648","true","k","k","ks","s","<img class='j' src=images/squares/green.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1592",15,32,8,"936","false","k","s","ks","d","<img class='f' src=images/squares/black.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1593",15,33,4,"581","true","s","s","ks","d","<img class='e' src=images/squares/red.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1594",15,34,8,"974","true","k","k","ks","s","<img class='l' src=images/squares/cyan.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1595",15,35,8,"925","true","k","k","ks","s","<img class='f' src=images/squares/brown.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1596",15,36,4,"696","true","k","k","ks","s","<img class='i' src=images/squares/black.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1597",15,37,4,"904","true","k","k","ks","s","<img class='i' src=images/squares/red.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1598",15,38,8,"669","true","s","s","ks","d","<img class='c' src=images/squares/green.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1599",15,39,8,"1065","true","s","s","ks","d","<img class='j' src=images/squares/yellow.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1600",15,40,4,"544","true","k","k","ks","s","<img class='b' src=images/squares/blue.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1601",15,41,4,"626","true","s","s","ks","d","<img class='f' src=images/squares/black.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1602",15,42,4,"663","true","k","k","ks","s","<img class='c' src=images/squares/brown.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1603",15,43,8,"662","true","k","k","ks","s","<img class='e' src=images/squares/cyan.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1604",15,44,4,"629","true","s","s","ks","d","<img class='a' src=images/squares/magenta.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1605",15,45,4,"546","true","s","s","ks","d","<img class='e' src=images/squares/yellow.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1606",15,46,4,"839","true","s","s","ks","d","<img class='a' src=images/squares/orange.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1607",15,47,8,"855","true","k","k","ks","s","<img class='e' src=images/squares/red.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1608",15,48,8,"748","true","k","k","ks","s","<img class='j' src=images/squares/yellow.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1609",15,49,4,"452","true","s","s","ks","d","<img class='e' src=images/squares/green.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1610",15,50,8,"627","false","s","k","ks","s","<img class='e' src=images/squares/cyan.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1611",15,51,4,"600","true","s","s","ks","d","<img class='c' src=images/squares/orange.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1612",15,52,8,"1119","true","s","s","ks","d","<img class='b' src=images/squares/red.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1613",15,53,4,"615","true","k","k","ks","s","<img class='a' src=images/squares/blue.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1614",15,54,8,"781","true","k","k","ks","s","<img class='f' src=images/squares/magenta.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1615",15,55,4,"560","true","s","s","ks","d","<img class='h' src=images/squares/orange.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1616",15,56,4,"552","true","s","s","ks","d","<img class='e' src=images/squares/red.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1617",15,57,8,"1200","true","s","s","ks","d","<img class='k' src=images/squares/green.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1618",15,58,8,"616","false","s","k","ks","s","<img class='h' src=images/squares/orange.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1619",15,59,4,"761","true","s","s","ks","d","<img class='c' src=images/squares/red.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1620",15,60,4,"633","false","s","k","ks","s","<img class='e' src=images/squares/magenta.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1621",15,61,4,"658","true","k","k","ks","s","<img class='b' src=images/squares/red.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1622",15,62,4,"4077","true","s","s","ks","d","<img class='e' src=images/squares/green.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1623",15,63,4,"949","true","s","s","ks","d","<img class='a' src=images/squares/brown.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1624",15,64,8,"522","false","s","k","ks","s","<img class='g' src=images/squares/magenta.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1625",15,65,8,"541","false","s","k","ks","s","<img class='i' src=images/squares/black.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1626",15,66,4,"962","true","s","s","ks","d","<img class='f' src=images/squares/black.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1627",15,67,4,"606","false","s","k","ks","s","<img class='c' src=images/squares/blue.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1628",15,68,4,"612","true","s","s","ks","d","<img class='b' src=images/squares/yellow.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1629",15,69,8,"712","true","s","s","ks","d","<img class='b' src=images/squares/brown.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1630",15,70,8,"509","false","s","k","ks","s","<img class='g' src=images/squares/cyan.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1631",15,71,8,"685","true","k","k","ks","s","<img class='c' src=images/squares/brown.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1632",15,72,8,"660","false","s","k","ks","s","<img class='h' src=images/squares/yellow.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1633",15,73,8,"683","true","k","k","ks","s","<img class='d' src=images/squares/orange.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1634",15,74,4,"788","true","s","s","ks","d","<img class='c' src=images/squares/red.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1635",15,75,4,"497","false","s","k","ks","s","<img class='h' src=images/squares/green.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1636",15,76,8,"553","true","k","k","ks","s","<img class='i' src=images/squares/magenta.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1637",15,77,4,"616","true","s","s","ks","d","<img class='e' src=images/squares/black.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1638",15,78,8,"887","true","k","k","ks","s","<img class='b' src=images/squares/orange.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1639",15,79,4,"552","false","s","k","ks","s","<img class='c' src=images/squares/blue.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1640",15,80,4,"683","true","s","s","ks","d","<img class='b' src=images/squares/red.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1641",15,81,8,"1580","true","s","s","ks","d","<img class='k' src=images/squares/magenta.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1642",15,82,8,"860","false","k","s","ks","d","<img class='e' src=images/squares/brown.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1643",15,83,4,"655","true","k","k","ks","s","<img class='f' src=images/squares/red.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1644",15,84,4,"667","true","k","k","ks","s","<img class='i' src=images/squares/yellow.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1645",15,85,4,"526","true","k","k","ks","s","<img class='b' src=images/squares/cyan.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1646",15,86,4,"844","true","s","s","ks","d","<img class='d' src=images/squares/orange.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1647",15,87,8,"796","true","k","k","ks","s","<img class='f' src=images/squares/orange.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1648",15,88,4,"968","false","s","k","ks","s","<img class='f' src=images/squares/orange.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1649",15,89,4,"596","true","k","k","ks","s","<img class='i' src=images/squares/yellow.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1650",15,90,4,"518","true","k","k","ks","s","<img class='c' src=images/squares/orange.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1651",15,91,8,"651","false","s","k","ks","s","<img class='a' src=images/squares/black.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1652",15,92,4,"618","true","s","s","ks","d","<img class='e' src=images/squares/yellow.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1653",15,93,8,"688","false","s","k","ks","s","<img class='a' src=images/squares/blue.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1654",15,94,4,"713","false","s","k","ks","s","<img class='e' src=images/squares/green.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1655",15,95,8,"573","true","s","s","ks","d","<img class='d' src=images/squares/red.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1656",15,96,4,"621","true","s","s","ks","d","<img class='g' src=images/squares/blue.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1657",15,97,8,"718","false","k","s","ks","d","<img class='c' src=images/squares/orange.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1658",15,98,4,"779","true","s","s","ks","d","<img class='h' src=images/squares/orange.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1659",15,99,8,"1480","true","k","k","ks","s","<img class='c' src=images/squares/brown.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1660",15,100,4,"532","true","s","s","ks","d","<img class='f' src=images/squares/orange.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1661",15,101,4,"45","false","s","k","ks","s","<img class='c' src=images/squares/black.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1662",15,102,4,"643","true","k","k","ks","s","<img class='b' src=images/squares/green.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1663",15,103,4,"526","true","s","s","ks","d","<img class='h' src=images/squares/magenta.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1664",15,104,4,"330","true","k","k","ks","s","<img class='d' src=images/squares/magenta.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1665",15,105,4,"616","false","s","k","ks","s","<img class='i' src=images/squares/orange.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1666",15,106,8,"1030","false","s","k","ks","s","<img class='h' src=images/squares/orange.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1667",15,107,4,"605","true","s","s","ks","d","<img class='g' src=images/squares/yellow.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1668",15,108,4,"488","true","s","s","ks","d","<img class='h' src=images/squares/red.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1669",15,109,8,"521","false","s","k","ks","s","<img class='h' src=images/squares/green.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1670",15,110,4,"720","true","k","k","ks","s","<img class='d' src=images/squares/cyan.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1671",15,111,4,"727","true","s","s","ks","d","<img class='g' src=images/squares/orange.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1672",15,112,8,"566","true","s","s","ks","d","<img class='k' src=images/squares/cyan.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1673",15,113,8,"459","true","s","s","ks","d","<img class='a' src=images/squares/brown.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1674",15,114,4,"512","false","s","k","ks","s","<img class='f' src=images/squares/black.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1675",15,115,4,"889","true","k","k","ks","s","<img class='d' src=images/squares/black.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1676",15,116,8,"577","true","k","k","ks","s","<img class='g' src=images/squares/brown.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
"1677",15,117,4,"592","false","s","k","ks","s","<img class='a' src=images/squares/blue.png><div class=""fixation"">+</div>",0.811594202898551,0.549019607843137,0.680306905370844,2.49275362318841,0.784313725490197,3.2770673486786,FALSE,FALSE,FALSE
